9/01/2017;30161;303;CE;97783;1;10042;3;132;2;377;250.09397
9/01/2017;30161;303;CE;97783;1;10042;3;132;4;388;250.09397
11/01/2017;27749;303;CE;912835;1;10040;1;132;4;294;213.35
19/01/2017;23950;303;CE;912835;1;10040;1;132;4;294;213.35
19/01/2017;23950;303;CE;12684;10002;10018;39;132;4;7.5;0.524091
24/01/2017;29403;202;PB;912849;1;10040;1;148;2;303;232.03
6/02/2017;38595;131;MA;912482;1;10040;1;179;2;303;172.662353
6/02/2017;38631;131;CE;912482;1;10040;1;132;2;303;175.335775
7/02/2017;38665;131;PB;912693;1;10040;1;169;4;303;176.15
9/02/2017;27749;303;CE;912816;1;10040;1;132;4;299;206.386667
13/02/2017;38897;131;PB;912482;1;10040;1;169;4;303;174.032809
15/02/2017;33023;131;RN;97781;1;10042;3;164;1;303;222.464167
17/02/2017;38083;101;MA;97781;1;10042;3;179;2;303;185.7855
18/02/2017;41132;101;CE;912693;1;10040;1;146;2;303;177.98
24/02/2017;26481;303;MA;912850;1;10040;1;179;1;424;261.77
4/03/2017;28683;131;CE;97781;1;10042;3;146;1;303;225.7625
6/03/2017;30161;303;CE;912835;1;10040;1;146;2;300;213.35
10/03/2017;38518;201;PI;912849;1;10040;1;133;4;303;241.5655
11/03/2017;24585;131;CE;97781;1;10042;3;146;2;303;229.04
15/03/2017;36666;131;RN;912816;1;10040;1;164;2;303;205.909418
21/03/2017;41967;303;PE;912816;1;10040;1;178;2;290;210.465
3/04/2017;43079;131;RN;912631;1;10040;1;164;2;303;172.502604
6/04/2017;38663;303;CE;12684;10002;10018;39;146;4;7.5;0.671685
6/04/2017;38663;303;CE;913770;1;10040;1;146;4;353;223.5195
10/04/2017;22836;301;MA;913090;1;10040;1;179;4;303;217.75
10/04/2017;26481;303;MA;97801;1;10040;1;179;1;235;164.842222
12/04/2017;32188;101;CE;912816;1;10040;1;146;2;303;207.501413
22/04/2017;30106;131;RN;912631;1;10040;1;164;2;303;172.647877
24/04/2017;26481;303;MA;912482;1;10040;1;179;2;258;174.862048
25/04/2017;42714;101;PB;912816;1;10040;1;169;2;303;205.96
29/04/2017;44313;131;RN;912816;1;10040;1;164;2;303;203.449
29/04/2017;34948;303;PB;12954;10002;10031;39;169;2;70;45.147407
29/04/2017;34948;303;PB;13264;10002;10032;39;169;1;80;38.91
29/04/2017;34948;303;PB;12962;10010;10028;43;169;4;30;18.361478
29/04/2017;34948;303;PB;13319;10002;10033;39;169;1;30;14.86
3/05/2017;11455;103;RN;912816;1;10040;1;59;4;303;216.7755
6/05/2017;23950;303;CE;912850;1;10040;1;132;2;391;264.39
15/05/2017;44986;303;PE;97782;1;10042;3;197;1;350;242.005
15/05/2017;44986;303;PE;12684;10002;10018;39;197;1;10;0.99953
15/05/2017;44986;303;PE;97782;1;10042;3;197;1;350;242.005
15/05/2017;44986;303;PE;12684;10002;10018;39;197;1;10;0.99953
16/05/2017;44986;303;PE;12684;10002;10018;39;197;1;10;0.99953
16/05/2017;44986;303;PE;97782;1;10042;3;197;1;350;251.565
16/05/2017;44986;303;PE;12684;10002;10018;39;197;1;10;0.99953
16/05/2017;44986;303;PE;97782;1;10042;3;197;1;350;251.565
23/05/2017;6043;211;CE;912827;1;10040;1;13;12;303;257.342373
23/05/2017;36666;131;RN;912816;1;10040;1;164;2;303;214.2
26/05/2017;4426;203;CE;912827;1;10040;1;13;4;303;257.342373
31/05/2017;45742;303;PB;97762;1;10040;1;169;4;424;278.98
31/05/2017;45742;303;PB;12645;10002;10018;39;169;4;10;0.630567
2/06/2017;36508;203;CE;912827;1;10040;1;99;10;303;257.342373
10/06/2017;46224;131;PE;912840;1;10040;1;189;2;303;185.073
10/06/2017;46224;131;PE;912840;1;10040;1;189;2;303;185.073
21/06/2017;26652;303;CE;912816;1;10040;1;132;2;306;208.385931
24/06/2017;33618;131;MA;7710;1;10040;2;179;1;303;206.164287
28/06/2017;11617;211;MA;912850;1;10040;1;182;16;303;241.302801
28/06/2017;26481;303;MA;912693;1;10040;1;179;4;269;178.623362
30/06/2017;47300;131;AL;912631;1;10040;1;140;1;303;173.2355
30/06/2017;27749;303;CE;912835;1;10040;1;132;2;309;222.59
3/07/2017;14136;131;MA;912631;1;10040;1;179;2;303;179.82
10/07/2017;47732;303;PE;912835;1;10040;1;189;2;319;224.08
10/07/2017;47732;303;PE;912835;1;10040;1;189;2;319;224.08
3/08/2017;49192;131;PE;912840;1;10040;1;189;1;303;187.92
3/08/2017;49192;131;PE;912840;1;10040;1;189;1;303;187.92
3/08/2017;49192;131;PE;912840;1;10040;1;189;1;303;187.92
3/08/2017;49192;131;PE;912840;1;10040;1;189;1;303;187.92
5/08/2017;33391;131;AL;912840;1;10040;1;140;1;303;187.92
8/08/2017;49453;303;PE;12632;1;10040;1;9;2;590;429.33
19/08/2017;30161;303;CE;912835;1;10040;1;132;2;319;226.096
19/08/2017;30161;303;CE;12645;10002;10018;39;132;2;7.5;0.543613
24/08/2017;50261;131;CE;912631;1;10040;1;132;4;303;179.82
29/08/2017;50631;131;BA;14195;1;10040;13;212;4;303;194.92
5/09/2017;26481;303;MA;97801;1;10040;1;179;2;236;172.28
5/09/2017;51199;303;PB;912524;1;10040;1;169;2;248;160.18
12/09/2017;14971;131;MA;912631;1;10040;1;179;4;303;179.82
12/09/2017;44986;303;PE;12645;10002;10018;39;189;2;10;0.9
12/09/2017;44986;303;PE;97781;1;10042;3;189;2;350;236.75
12/09/2017;44986;303;PE;12645;10002;10018;39;189;2;10;0.9
12/09/2017;44986;303;PE;97781;1;10042;3;189;2;350;236.75
19/09/2017;8894;101;PE;14283;2;10045;74;25;2;303;300
20/09/2017;29257;303;MA;912482;1;10040;1;179;2;270;182.46
22/09/2017;52335;303;PE;912816;1;10040;1;273;1;315;214.2
22/09/2017;48120;303;SE;12963;10010;10028;43;158;3;25;22.93
27/09/2017;35559;303;CE;912835;1;10040;1;132;2;319;226.242222
28/09/2017;52406;131;BA;14195;1;10040;13;219;4;303;211.588572
28/09/2017;52211;131;BA;14195;1;10040;13;219;4;303;211.588572
30/09/2017;52871;303;PE;912835;1;10040;1;281;2;310;224.08
30/09/2017;52871;303;PE;912835;1;10040;1;281;2;310;224.08
7/10/2017;53356;303;PE;912835;1;10040;1;178;2;320;226.11
7/10/2017;53356;303;PE;912835;1;10040;1;178;2;320;226.11
9/10/2017;53356;303;PE;13525;10010;10028;39;178;6;29;22.092172
9/10/2017;53356;303;PE;13330;10002;10033;39;178;1;39;10.798003
9/10/2017;53356;303;PE;12949;10002;10032;39;178;1;200;72.683117
9/10/2017;26054;131;PI;912810;1;10040;1;286;4;303;196.59
13/10/2017;53776;303;PE;912835;1;10040;1;178;2;315;226.271538
13/10/2017;53776;303;PE;912835;1;10040;1;178;2;315;226.271538
16/10/2017;53895;131;AL;912840;1;10040;1;140;1;303;187.92
