DATA,CODCLI,CODATV1,ESTENT,CODPROD,CODEPTO,CODSEC,CODMARCA,CODUSUR,QT,PVENDA,VLCUSTOFIN
11/01/2017,24393,210,SE,912523,1,10040,1,158,4,166,123.051
12/01/2017,25251,210,RN,913088,1,10040,1,59,2,259,209.7115
12/01/2017,37452,201,PE,12651,1,10040,2,36,2,210,169.665935
12/01/2017,23928,131,PE,13636,10002,10031,39,126,2,210,143.520047
12/01/2017,9037,101,PE,97801,1,10040,1,36,2,210,164.00447
13/01/2017,25251,210,RN,912693,1,10040,1,59,2,224,179.646667
13/01/2017,11715,210,CE,912693,1,10040,1,166,2,231,176.215237
13/01/2017,11715,210,CE,912462,1,10040,1,166,12,151,122.305914
13/01/2017,7062,203,PE,97801,1,10040,1,4,4,210,164.00447
13/01/2017,7062,203,PE,912810,1,10040,1,4,4,210,181.80204
13/01/2017,16475,101,AL,912524,1,10040,1,91,2,210,152.049473
14/01/2017,20291,210,PI,912818,1,10040,1,133,4,295,213.740327
16/01/2017,10312,203,RN,912693,1,10040,1,42,50,210,181.144685
16/01/2017,10312,203,RN,912482,1,10040,1,42,20,210,175.328334
16/01/2017,30590,210,PE,12651,1,10040,2,166,4,199,167.880935
16/01/2017,3993,210,PE,912524,1,10040,1,172,1,198,151.348857
16/01/2017,3096,203,PE,912693,1,10040,1,4,20,210,176.252426
17/01/2017,13981,202,PE,12651,1,10040,2,36,4,210,169.665935
17/01/2017,31878,210,RN,912818,1,10040,1,164,4,275,208.03
18/01/2017,25251,210,RN,912818,1,10040,1,59,2,280,210.41
18/01/2017,3977,202,PE,97801,1,10040,1,166,2,210,162.21947
19/01/2017,37827,201,PE,12651,1,10040,2,36,4,210,169.665935
19/01/2017,3077,203,PE,912482,1,10040,1,4,3,210,173.784999
19/01/2017,9066,210,AL,912822,1,10040,1,91,2,267,209.7595
19/01/2017,26227,131,PE,912524,1,10040,1,9,1,210,153.133857
20/01/2017,4457,203,CE,912482,1,10040,1,34,30,210,175.373217
20/01/2017,25251,210,RN,12645,10002,10018,39,164,4,10,0.549042
20/01/2017,8622,202,PE,12651,1,10040,2,43,5,210,169.665935
20/01/2017,16023,202,CE,912693,1,10040,1,34,10,210,178.000237
24/01/2017,16475,101,AL,912524,1,10040,1,91,2,210,152.049473
24/01/2017,9480,201,PE,97801,1,10040,1,166,8,210,162.21947
25/01/2017,30205,210,PE,13015,1,10041,44,172,4,480,312.233
26/01/2017,3077,203,PE,912482,1,10040,1,4,1,210,173.784999
26/01/2017,9066,210,AL,912723,1,10041,1,91,4,668,536.808
27/01/2017,4328,202,PE,12651,1,10040,2,36,3,210,169.665935
30/01/2017,2285,202,PE,12651,1,10040,2,36,4,210,169.665935
30/01/2017,3993,210,PE,913964,1,10040,1,172,8,205,160.618095
30/01/2017,3993,210,PE,912482,1,10040,1,172,2,231,173.117184
30/01/2017,3993,210,PE,97801,1,10040,1,172,2,206,162.21947
30/01/2017,3993,210,PE,912818,1,10040,1,172,4,267,211.459386
31/01/2017,12628,131,PI,912524,1,10040,1,75,2,210,152.884479
31/01/2017,10312,203,RN,912693,1,10040,1,42,20,210,181.144685
31/01/2017,25251,210,RN,912482,1,10040,1,59,2,224,173.540109
31/01/2017,5806,203,PE,912810,1,10040,1,43,1,210,183.131859
31/01/2017,5171,201,PE,12651,1,10040,2,9,4,210,169.665
31/01/2017,11625,210,CE,912462,1,10040,1,166,2,166,123.529913
1/02/2017,16222,202,PB,97801,1,10040,1,109,6,210,167.373448
1/02/2017,9573,201,CE,97801,1,10040,1,13,6,210,165.152237
1/02/2017,4555,203,PE,12651,1,10040,2,36,2,210,169.665935
1/02/2017,12695,101,PB,97801,1,10040,1,87,2,210,167.373448
2/02/2017,11750,202,CE,97801,1,10040,1,17,4,210,165.152237
2/02/2017,12695,101,PB,97801,1,10040,1,87,1,210,167.373448
2/02/2017,9066,210,AL,912524,1,10040,1,91,2,204,152.734
2/02/2017,8877,203,RN,97801,1,10040,1,42,1,210,164.136666
2/02/2017,2232,203,PE,12651,1,10040,2,7,2,210,169.665
3/02/2017,11625,210,CE,912462,1,10040,1,132,2,169,123.529913
4/02/2017,16475,101,AL,912524,1,10040,1,91,2,210,152.049473
4/02/2017,16475,101,AL,912524,1,10040,1,91,2,210,152.049473
4/02/2017,7310,202,PI,912878,1,10040,1,28,1,210,171.938069
6/02/2017,8237,203,RN,97801,1,10040,1,42,2,210,164.136666
6/02/2017,11625,210,CE,912462,1,10040,1,132,2,169,124.384538
8/02/2017,21178,101,PE,97801,1,10040,1,131,14,210,162.827414
8/02/2017,16233,202,CE,97801,1,10040,1,17,6,210,165.152237
8/02/2017,10442,202,CE,97801,1,10040,1,17,7,210,165.152237
8/02/2017,23166,202,RN,97801,1,10040,1,42,2,210,164.136666
9/02/2017,5536,202,PB,97801,1,10040,1,11,2,210,167.375
9/02/2017,12695,101,PB,97801,1,10040,1,87,2,210,167.373448
9/02/2017,23399,201,CE,97801,1,10040,1,13,6,210,165.152237
9/02/2017,9066,210,AL,912865,1,10040,1,91,2,206,152.900243
10/02/2017,10221,201,CE,97801,1,10040,1,176,4,210,165.152237
10/02/2017,30394,211,PE,97801,1,10040,1,4,6,210,164.00447
10/02/2017,2563,203,PE,97801,1,10040,1,123,20,210,164.00447
10/02/2017,37779,201,PE,12651,1,10040,2,123,4,210,169.665935
11/02/2017,28552,131,AL,97801,1,10040,1,91,2,210,164.19125
11/02/2017,33031,201,CE,97801,1,10040,1,17,12,210,165.152237
11/02/2017,7849,203,RN,97801,1,10040,1,42,4,210,164.136666
11/02/2017,10017,202,PI,97801,1,10040,1,28,4,210,167.442551
11/02/2017,8877,203,RN,97801,1,10040,1,42,8,210,164.136666
13/02/2017,10634,201,PE,97801,1,10040,1,36,4,210,164.00447
13/02/2017,8237,203,RN,97801,1,10040,1,42,4,210,164.136666
13/02/2017,16562,201,CE,97801,1,10040,1,99,2,210,165.109673
13/02/2017,35950,210,CE,912482,1,10040,1,13,11,235,175.511525
13/02/2017,5334,203,PB,97801,1,10040,1,109,10,210,167.373448
13/02/2017,9280,202,PE,912878,1,10040,1,36,4,210,172.242603
14/02/2017,20291,210,PI,912811,1,10040,1,133,4,300,222.828855
15/02/2017,9538,202,PE,912878,1,10040,1,43,3,210,172.242603
15/02/2017,9538,202,PE,13869,1,10040,59,43,4,210,129.506164
15/02/2017,15640,202,RN,97801,1,10040,1,42,4,210,164.136666
15/02/2017,9066,210,AL,912524,1,10040,1,91,4,210,154.66
15/02/2017,28557,201,PI,97801,1,10040,1,143,4,210,167.442551
16/02/2017,41037,131,AL,13637,10002,10031,39,14,2,210,116.226
16/02/2017,13183,201,PI,97801,1,10040,1,28,4,210,167.442551
17/02/2017,3993,210,PE,13865,1,10042,59,172,2,319,238.679396
17/02/2017,8532,201,RN,97801,1,10040,1,42,5,210,164.136666
20/02/2017,32156,210,PE,912215,1,10040,1,166,4,270,219.44
21/02/2017,23166,202,RN,97801,1,10040,1,42,2,210,164.136666
21/02/2017,11957,210,PI,12873,1,10040,1,28,4,620,374.926605
21/02/2017,11363,202,PI,97801,1,10040,1,28,4,210,167.442551
21/02/2017,41160,202,CE,97801,1,10040,1,263,8,210,165.109673
22/02/2017,4900,202,PE,12651,1,10040,2,123,4,210,102.848963
22/02/2017,3002,201,PE,12651,1,10040,2,123,4,210,102.848963
22/02/2017,4220,203,PE,12651,1,10040,2,36,2,210,102.848963
23/02/2017,20291,210,PI,912462,1,10040,1,133,4,155,128.4875
23/02/2017,15560,101,MA,912524,1,10040,1,28,210,175,154.599451
24/02/2017,20172,201,PI,97801,1,10040,1,133,4,210,170.614348
24/02/2017,20291,210,PI,912524,1,10040,1,133,2,215,157.824575
24/02/2017,8494,203,CE,912524,1,10040,1,34,1,210,152.737379
24/02/2017,5040,201,PE,13864,1,10040,59,123,12,210,148.058653
24/02/2017,10312,203,RN,912693,1,10040,1,42,20,210,181.243047
24/02/2017,10312,203,RN,912482,1,10040,1,42,16,210,175.328334
24/02/2017,16880,202,PI,97801,1,10040,1,28,3,210,167.442551
25/02/2017,4328,202,PE,12651,1,10040,2,36,2,210,102.848963
1/03/2017,31878,210,RN,913658,1,10040,3,164,4,273,204.583333
2/03/2017,5629,201,AL,97801,1,10040,1,16,6,210,164.19125
2/03/2017,3993,210,PE,913619,1,10040,3,172,2,295,224.076703
2/03/2017,11750,202,CE,97801,1,10040,1,17,6,210,166.196646
2/03/2017,30205,210,PE,13015,1,10041,44,172,2,518,312.233
3/03/2017,11687,131,PB,97801,1,10040,1,109,2,210,167.375
4/03/2017,2686,203,PE,97801,1,10040,1,4,12,210,166.071453
6/03/2017,30205,210,PE,13015,1,10041,44,172,2,518,312.233
6/03/2017,10721,202,PI,912878,1,10040,1,28,5,210,172.242603
7/03/2017,11715,210,CE,913600,1,10040,3,166,4,415,292.001879
7/03/2017,11715,210,CE,912462,1,10040,1,166,2,170,124.487132
7/03/2017,31878,210,RN,97798,1,10041,1,164,4,660,431.07
8/03/2017,21178,101,PE,97801,1,10040,1,131,20,210,166.075
8/03/2017,8432,202,RN,97801,1,10040,1,42,12,210,164.757489
8/03/2017,26623,210,PE,912811,1,10040,1,178,1,330,225.353472
8/03/2017,32915,201,PB,97801,1,10040,1,109,4,210,167.441965
8/03/2017,26623,210,PE,912811,1,10040,1,178,1,330,225.353472
8/03/2017,8237,203,RN,97801,1,10040,1,42,3,210,164.757489
9/03/2017,14889,202,MA,912482,1,10040,1,174,12,210,176.057629
9/03/2017,16475,101,AL,912524,1,10040,1,91,4,210,152.049473
9/03/2017,25251,210,RN,912524,1,10040,1,164,4,200,151.12
9/03/2017,6936,202,CE,97801,1,10040,1,13,1,210,164.411646
9/03/2017,3839,201,PE,12651,1,10040,2,4,4,210,150.803728
14/03/2017,11625,210,CE,912523,1,10040,1,132,2,171,123.82
14/03/2017,11625,210,CE,912462,1,10040,1,132,2,171,125.428087
14/03/2017,8847,210,CE,12832,1,10041,1,80,2,434,353.259656
14/03/2017,8847,210,CE,912693,1,10040,1,80,4,207,181.085877
14/03/2017,8847,210,CE,912815,1,10040,1,80,4,326,277.985225
14/03/2017,13408,210,PE,97782,1,10042,3,166,2,324,239.025796
15/03/2017,3993,210,PE,912523,1,10040,1,172,2,148,125.106076
15/03/2017,3993,210,PE,913619,1,10040,3,172,2,285,224.076703
15/03/2017,3993,210,PE,913963,1,10040,1,172,4,280,238.79993
17/03/2017,20172,201,PI,97801,1,10040,1,133,1,210,172.411087
17/03/2017,11625,210,CE,912462,1,10040,1,132,2,171,125.428087
18/03/2017,21883,210,PE,13040,1,10041,2,172,2,490,335.451935
18/03/2017,11625,210,CE,912524,1,10040,1,61,2,221,153.99875
20/03/2017,12101,210,PE,7761,1,10040,1,166,4,300,184.572213
20/03/2017,12101,210,PE,912816,1,10040,1,166,4,263,205.959613
20/03/2017,11625,210,CE,913658,1,10040,3,132,2,290,204.835289
21/03/2017,37779,201,PE,13869,1,10040,59,123,4,210,134.642905
22/03/2017,25251,210,RN,913770,1,10040,1,164,2,300,221.43
22/03/2017,9467,201,PE,12651,1,10040,2,36,2,210,150.803728
22/03/2017,20291,210,PI,13533,10002,10034,51,133,1,450,396.675
23/03/2017,28254,101,PE,13864,1,10040,59,123,6,210,155.961955
23/03/2017,28254,101,PE,13869,1,10040,59,123,6,210,134.642905
23/03/2017,15923,201,PE,13869,1,10040,59,36,2,210,135.999572
24/03/2017,9066,210,AL,912819,1,10040,1,91,4,354,262.411727
24/03/2017,21178,101,PE,97801,1,10040,1,131,28,210,166.075
27/03/2017,8335,202,PI,912878,1,10040,1,28,4,210,172.242603
27/03/2017,11625,210,CE,912524,1,10040,1,132,2,221,154.034087
28/03/2017,9066,210,AL,912865,1,10040,1,91,2,192,152.632051
29/03/2017,34891,210,PE,13965,1,10040,1,1,2,1590,966.694522
30/03/2017,25251,210,RN,912524,1,10040,1,164,2,199,151.12
30/03/2017,3839,201,PE,12651,1,10040,2,4,4,210,150.803728
30/03/2017,12563,210,PE,912850,1,10040,1,166,2,308,256.644452
30/03/2017,11750,202,CE,97801,1,10040,1,17,5,210,166.196646
30/03/2017,12546,101,MA,912524,1,10040,1,27,1,210,154.020018
31/03/2017,3157,203,PE,14028,1,10040,59,123,12,210,188.086146
31/03/2017,40967,201,CE,912524,1,10040,1,176,8,210,154.323709
31/03/2017,9280,202,PE,912693,1,10040,1,36,4,210,180.98947
31/03/2017,9280,202,PE,912482,1,10040,1,36,6,210,177.068125
31/03/2017,4254,203,CE,912482,1,10040,1,17,7,210,177.057275
31/03/2017,3993,210,PE,912818,1,10040,1,172,4,259,208.826263
31/03/2017,3993,210,PE,97801,1,10040,1,172,4,202,165.255916
31/03/2017,11625,210,CE,912462,1,10040,1,132,2,171,126.02
31/03/2017,20291,210,PI,913149,1,10041,1,133,4,710,513.395
31/03/2017,20291,210,PI,12684,10002,10018,39,133,4,10,0.609732
3/04/2017,3157,203,PE,14028,1,10040,59,4,12,210,182.185198
3/04/2017,30993,202,PE,12651,1,10040,2,43,6,210,168.939566
3/04/2017,37779,201,PE,13012,1,10040,44,43,4,210,178.443
4/04/2017,9467,201,PE,12651,1,10040,2,36,4,210,168.939566
4/04/2017,3096,203,PE,14028,1,10040,59,4,8,210,166.125
4/04/2017,25251,210,RN,912524,1,10040,1,164,4,220,151.12
5/04/2017,9467,201,PE,12651,1,10040,2,36,4,210,168.939566
6/04/2017,13408,210,PE,7794,1,10040,1,166,4,339,316.97
6/04/2017,43216,131,CE,12940,10008,10026,39,80,1,210,194.175
7/04/2017,43222,201,BA,13863,1,10040,59,194,8,210,192.295259
7/04/2017,32409,131,AL,12949,10002,10032,39,140,1,210,106.47
7/04/2017,16319,101,PI,97801,1,10040,1,28,1,210,170.627543
10/04/2017,13834,201,PE,14028,1,10040,59,7,4,210,166.125
10/04/2017,7934,203,CE,912878,1,10040,1,34,2,210,172.24258
10/04/2017,43164,203,BA,13863,1,10040,59,194,8,210,192.295259
11/04/2017,43416,201,BA,13863,1,10040,59,194,12,210,192.295259
12/04/2017,21883,210,PE,7717,1,10040,2,172,2,290,187.540282
12/04/2017,5040,201,PE,13864,1,10040,59,123,10,210,159.12989
12/04/2017,8847,210,CE,97801,1,10040,1,80,2,195,166.698202
12/04/2017,8847,210,CE,912818,1,10040,1,80,2,249,210.256204
12/04/2017,8847,210,CE,912822,1,10040,1,80,4,242,212.964239
12/04/2017,8847,210,CE,912811,1,10040,1,80,2,245,222.968589
12/04/2017,8847,210,CE,12832,1,10041,1,80,4,430,269.796195
12/04/2017,8847,210,CE,912631,1,10040,1,80,2,225,174.815246
12/04/2017,8847,210,CE,912835,1,10040,1,80,2,255,214.392969
13/04/2017,30600,210,PB,912523,1,10040,1,166,1,154,125.106509
13/04/2017,2563,203,PE,12651,1,10040,2,123,12,210,168.939566
13/04/2017,40670,203,BA,13863,1,10040,59,194,12,210,192.295259
13/04/2017,9066,210,AL,912822,1,10040,1,172,2,270,210.812389
13/04/2017,11750,202,CE,97801,1,10040,1,17,4,210,166.862858
17/04/2017,7029,131,CE,97801,1,10040,1,13,1,210,165.077858
17/04/2017,11715,210,CE,912482,1,10040,1,166,4,233,175.289125
17/04/2017,11715,210,CE,912827,1,10040,1,166,4,345,256.95908
17/04/2017,39912,203,BA,13863,1,10040,59,194,8,210,192.295259
17/04/2017,43164,203,BA,13863,1,10040,59,194,20,210,192.295259
17/04/2017,20291,210,PI,12295,1,10041,2,175,2,795,543.947783
17/04/2017,20291,210,PI,13864,1,10040,59,175,4,260,185.630414
18/04/2017,2599,201,PE,13864,1,10040,59,36,4,210,163.210191
19/04/2017,5171,201,PE,12651,1,10040,2,9,4,210,126.514651
19/04/2017,31878,210,RN,913658,1,10040,3,164,4,290,205.03
19/04/2017,43779,203,BA,14028,1,10040,59,194,10,210,201.692083
20/04/2017,43524,201,BA,14173,1,10040,14,194,8,210,173.149716
20/04/2017,4254,203,CE,912482,1,10040,1,17,10,210,178.384591
20/04/2017,4254,203,CE,912693,1,10040,1,17,12,210,181.304926
20/04/2017,40967,201,CE,912524,1,10040,1,176,8,210,157.573367
24/04/2017,25251,210,RN,912482,1,10040,1,164,2,224,175.00464
25/04/2017,43416,201,BA,14028,1,10040,59,194,12,210,201.692029
26/04/2017,20291,210,PI,12684,10002,10018,39,193,2,10,0.60168
26/04/2017,20291,210,PI,913600,1,10040,3,193,2,423,301.284
27/04/2017,23399,201,CE,97801,1,10040,1,13,6,210,147.166854
27/04/2017,8847,210,CE,912815,1,10040,1,80,1,336,278.070225
27/04/2017,11957,210,PI,12873,1,10040,1,28,6,500,379.176605
28/04/2017,24393,210,SE,12090,1,10041,1,158,2,588,428.41
28/04/2017,10752,202,PE,12651,1,10040,2,36,1,210,168.939566
28/04/2017,20172,201,PI,97801,1,10040,1,175,2,210,172.413771
28/04/2017,6674,210,PE,912462,1,10040,1,9,12,148,116.949974
28/04/2017,6674,210,PE,912631,1,10040,1,9,4,234,157.924716
28/04/2017,12563,210,PE,12651,1,10040,2,166,8,211,140.785269
29/04/2017,11625,210,CE,912482,1,10040,1,132,4,258,178.368122
29/04/2017,11625,210,CE,12645,10002,10018,39,132,4,7,0.543613
29/04/2017,20172,201,PI,97801,1,10040,1,175,2,210,172.413771
29/04/2017,4254,203,CE,912482,1,10040,1,17,12,210,157.67387
29/04/2017,4254,203,CE,912693,1,10040,1,17,14,210,154.331493
3/05/2017,12101,210,PE,7756,1,10040,1,166,1,560,181.81
4/05/2017,12101,210,PE,913478,1,10040,1,178,1,590,432.185
4/05/2017,7240,201,PE,97801,1,10040,1,123,6,210,174.065
4/05/2017,20291,210,PI,912811,1,10040,1,175,1,300,224.692982
5/05/2017,44534,131,PE,912524,1,10040,1,5,2,210,161.965
5/05/2017,12047,201,MA,97801,1,10040,1,182,2,210,174.065
8/05/2017,12897,201,SE,912878,1,10040,1,161,2,210,179.065
8/05/2017,24395,201,PE,97801,1,10040,1,123,4,210,174.065
8/05/2017,21883,210,PE,912811,1,10040,1,172,2,310,216.35
10/05/2017,16405,210,CE,912088,1,10041,1,172,3,460,358.41
10/05/2017,12563,210,PE,12651,1,10040,2,166,8,211,140.785269
10/05/2017,3977,202,PE,13011,1,10040,44,166,2,210,156.79
11/05/2017,30760,131,PE,13004,10002,10031,39,178,1,210,171.390016
11/05/2017,3839,201,PE,12651,1,10040,2,4,7,210,160.005
12/05/2017,44873,131,AL,912462,1,10040,1,31,2,210,126.569058
12/05/2017,15324,203,CE,97801,1,10040,1,34,8,210,174.065614
13/05/2017,25251,210,RN,912462,1,10040,1,172,2,173,128.417449
15/05/2017,7623,203,PE,12651,1,10040,2,123,8,210,160.005
15/05/2017,12101,210,PE,7735,1,10040,2,166,1,265,184.449642
16/05/2017,30641,210,CE,912462,1,10040,1,172,4,154,130.110246
17/05/2017,9066,210,AL,912827,1,10040,1,172,4,330,267.25
17/05/2017,14375,201,PI,97801,1,10040,1,28,4,210,174.066814
17/05/2017,9066,210,AL,12060,1,10041,1,172,4,455,347.041974
18/05/2017,12563,210,PE,13606,1,10041,44,166,4,453,360.850835
19/05/2017,31878,210,RN,912088,1,10041,1,164,4,496,349.89
19/05/2017,34053,210,PB,913763,1,10040,1,148,2,366,269.5
19/05/2017,24393,210,SE,12090,1,10041,1,158,2,588,428.41
23/05/2017,13408,210,PE,912631,1,10040,1,166,4,244,179.819691
24/05/2017,31878,210,RN,912088,1,10041,1,164,4,496,358.41
24/05/2017,38097,210,PE,12887,1,10040,2,172,2,400,275.256741
25/05/2017,3019,203,PE,12651,1,10040,2,36,2,210,124.035
25/05/2017,4900,202,PE,12651,1,10040,2,123,4,210,124.035
26/05/2017,8847,210,CE,912811,1,10040,1,80,4,260,218.560005
29/05/2017,16880,202,PI,97801,1,10040,1,28,6,210,169.756932
29/05/2017,9066,210,AL,912524,1,10040,1,172,2,185,156.158553
31/05/2017,3977,202,PE,912482,1,10040,1,166,24,210,175.774992
31/05/2017,4254,203,CE,912482,1,10040,1,17,10,210,179.544418
31/05/2017,9241,202,PI,97801,1,10040,1,28,4,210,169.756932
31/05/2017,9280,202,PE,912482,1,10040,1,36,8,210,175.774992
31/05/2017,9280,202,PE,912693,1,10040,1,36,6,210,183.358265
31/05/2017,9300,203,RN,912693,1,10040,1,270,13,210,188.485
31/05/2017,9300,203,RN,912693,1,10040,1,270,13,210,188.485
31/05/2017,4045,203,PI,912693,1,10040,1,28,16,210,182.717144
31/05/2017,38097,210,PE,912482,1,10040,1,172,2,219,175.377535
31/05/2017,28153,201,SE,912482,1,10040,1,198,10,210,184.243567
31/05/2017,3977,202,PE,912482,1,10040,1,166,8,210,175.774992
1/06/2017,25251,210,RN,913600,1,10040,3,164,2,370,305.33
1/06/2017,14375,201,PI,97801,1,10040,1,28,2,210,169.756932
1/06/2017,8420,201,PI,97801,1,10040,1,28,4,210,169.756932
1/06/2017,3993,210,PE,912524,1,10040,1,172,4,199,157.242222
2/06/2017,38097,210,PE,12802,1,10040,2,172,4,255,198.23
5/06/2017,9066,210,AL,12060,1,10041,1,172,4,455,349.5125
5/06/2017,9066,210,AL,912835,1,10040,1,172,2,276,212.678483
5/06/2017,16880,202,PI,97801,1,10040,1,28,6,210,169.756932
6/06/2017,9066,210,AL,912819,1,10040,1,172,4,349,253.4993
7/06/2017,14375,201,PI,97801,1,10040,1,28,2,210,169.756932
8/06/2017,6886,203,CE,97801,1,10040,1,176,2,210,172.726461
8/06/2017,9066,210,AL,912811,1,10040,1,172,4,268,216.35
9/06/2017,46191,210,PE,7771,1,10041,2,166,1,617,375.293151
12/06/2017,44621,201,MA,97801,1,10040,1,174,2,210,168.017694
12/06/2017,9066,210,AL,912482,1,10040,1,172,2,233,177.855886
12/06/2017,11625,210,CE,913658,1,10040,3,132,2,311,204.835289
13/06/2017,31878,210,RN,912816,1,10040,1,164,2,290,214.2
14/06/2017,7817,202,CE,97801,1,10040,1,176,3,210,172.726461
16/06/2017,31878,210,RN,912816,1,10040,1,164,2,290,214.2
17/06/2017,45846,131,RN,13636,10002,10031,39,164,2,210,142.169945
19/06/2017,24219,202,PI,97801,1,10040,1,28,2,210,169.756932
19/06/2017,9066,210,AL,912818,1,10040,1,172,2,270,206.98
19/06/2017,11625,210,CE,913658,1,10040,3,132,2,311,206.487419
20/06/2017,12563,210,PE,12090,1,10041,1,166,2,673,590.8505
20/06/2017,45562,202,BA,14173,1,10040,14,203,4,210,173.149716
21/06/2017,36344,131,PB,12949,10002,10032,39,169,1,210,58.01342
22/06/2017,20291,210,PI,912693,1,10040,1,175,2,260,187.320245
22/06/2017,20291,210,PI,12645,10002,10018,39,175,2,10,0.627225
22/06/2017,12563,210,PE,12090,1,10041,1,166,12,673,590.8505
26/06/2017,41309,201,PE,13011,1,10040,44,36,4,210,122.106123
26/06/2017,20291,210,PI,913619,1,10040,3,175,4,342,244.83
26/06/2017,16405,210,CE,912462,1,10040,1,172,4,154,129.954029
27/06/2017,28758,131,PE,12944,10002,10033,39,178,1,210,22.134989
27/06/2017,16405,210,CE,12830,1,10040,1,172,1,496,385.571588
27/06/2017,28758,131,PE,12944,10002,10033,39,178,1,210,22.134989
28/06/2017,25526,203,RN,912482,1,10040,1,127,25,210,183.64183
28/06/2017,45213,203,MA,912482,1,10040,1,174,6,210,172.073146
28/06/2017,25526,203,RN,912482,1,10040,1,127,24,210,183.64183
28/06/2017,25526,203,RN,912693,1,10040,1,127,2,210,188.485
29/06/2017,47178,131,AL,912462,1,10040,1,31,4,210,126.569058
29/06/2017,38632,210,PE,913090,1,10040,1,166,2,280,229.865879
29/06/2017,28411,203,MA,912693,1,10040,1,174,20,210,166.169416
29/06/2017,5574,211,CE,912482,1,10040,1,17,100,210,173.780896
29/06/2017,14958,202,MA,912482,1,10040,1,174,12,210,172.073146
29/06/2017,14958,202,MA,912693,1,10040,1,174,8,210,166.169416
29/06/2017,46370,201,SE,912482,1,10040,1,198,16,210,167.267359
29/06/2017,23426,210,CE,14226,1,10040,1,172,1,1250,1013.549945
30/06/2017,12172,201,PE,912693,1,10040,1,36,21,210,183.358265
30/06/2017,3082,201,PE,912482,1,10040,1,36,8,210,175.774992
30/06/2017,11625,210,CE,912462,1,10040,1,132,2,178,130.084667
30/06/2017,34053,210,PB,913964,1,10040,1,148,1,213,163.69
30/06/2017,41634,201,RN,912693,1,10040,1,127,4,210,181.991788
30/06/2017,25526,203,RN,912482,1,10040,1,127,16,210,173.793404
30/06/2017,25526,203,RN,912693,1,10040,1,127,12,210,181.991788
30/06/2017,4137,201,PE,912482,1,10040,1,36,8,210,175.774992
30/06/2017,4254,203,CE,912693,1,10040,1,17,8,210,172.948228
30/06/2017,11941,101,PE,97801,1,10040,1,123,4,210,169.447908
30/06/2017,25526,203,RN,912482,1,10040,1,127,8,210,173.793404
30/06/2017,4254,203,CE,912482,1,10040,1,17,3,210,173.780896
30/06/2017,20291,210,PI,912835,1,10040,1,175,4,320,221.993333
4/07/2017,12101,210,PE,913478,1,10040,1,166,4,522,439.86
4/07/2017,24393,210,SE,12090,1,10041,1,158,2,777,585.13
5/07/2017,24393,210,SE,912462,1,10040,1,158,1,169,132.71
5/07/2017,24393,210,SE,912462,1,10040,1,158,1,169,132.71
6/07/2017,2035,203,PE,912482,1,10040,1,7,8,210,182.46
6/07/2017,2035,203,PE,912693,1,10040,1,7,4,210,186.7
