2/01/2017;36810;102;PI;12671;2;10043;1;143;4;1440;1134.340141
2/01/2017;30810;102;PB;912524;1;10040;1;148;1;189.05;152.585728
2/01/2017;30810;102;PB;912823;1;10040;1;148;2;376.2;305.4077
2/01/2017;10490;102;PI;912086;1;10041;1;75;4;550;452.81501
3/01/2017;30810;102;PB;912816;1;10040;1;148;2;243.2;203.9872
3/01/2017;30810;102;PB;912482;1;10040;1;148;1;219.45;174.990201
3/01/2017;30810;102;PB;912524;1;10040;1;148;1;189.05;152.586886
3/01/2017;7869;102;CE;97798;1;10041;1;33;4;660;437.539688
3/01/2017;7869;102;CE;912835;1;10040;1;33;2;290;213.702781
4/01/2017;16182;102;PE;912462;1;10040;1;5;2;176;124.14864
4/01/2017;30810;102;PB;913658;1;10040;3;148;2;273;203.0805
4/01/2017;1644;102;PE;7559;2;10043;1;7;2;1490;1112.399783
4/01/2017;30810;102;PB;912524;1;10040;1;148;2;189.05;152.586886
4/01/2017;30810;102;PB;912816;1;10040;1;148;2;243.2;203.9872
4/01/2017;16182;102;PE;13868;1;10041;59;5;4;392;297.321411
4/01/2017;8458;102;CE;7790;2;10043;1;33;4;730;538.15086
4/01/2017;8458;102;CE;7559;2;10043;1;33;4;1400;1111.539833
5/01/2017;8732;102;CE;912849;1;10040;1;30;4;328;234.817308
5/01/2017;30810;102;PB;913964;1;10040;1;148;2;226;183.211
5/01/2017;30810;102;PB;912819;1;10040;1;148;1;320;257.95
5/01/2017;1178;102;PE;912462;1;10040;1;7;4;160;124.01
5/01/2017;14105;102;SE;7559;2;10043;1;108;2;1490;1112.598588
6/01/2017;30810;102;PB;912482;1;10040;1;148;1;219.45;174.990201
6/01/2017;30810;102;PB;912816;1;10040;1;148;1;243.2;203.9872
7/01/2017;13110;102;SE;912221;1;10042;3;108;2;406;278.36787
10/01/2017;7831;102;PE;7704;2;10043;1;7;2;1369;1079.3565
10/01/2017;3579;102;MA;912482;1;10040;1;170;4;253;171.98
