2/01/2017;14772;201;PE;12934;1;10040;2;9;2;350;301.304798
2/01/2017;1275;201;PE;912850;1;10040;1;4;1;330;259.449452
2/01/2017;36992;201;RN;912462;1;10040;1;127;8;140;123.84097
2/01/2017;36992;201;RN;912524;1;10040;1;127;4;187;152.706878
2/01/2017;13586;201;SE;912811;1;10040;1;161;2;276;225.276295
2/01/2017;33849;201;CE;12165;1;10040;3;99;4;435;288.400199
2/01/2017;22031;201;AL;912822;1;10040;1;91;4;267;209.7595
2/01/2017;22031;201;AL;97785;1;10042;3;91;2;428;315.948
2/01/2017;10221;201;CE;7559;2;10043;1;33;4;1390;1111.454833
2/01/2017;16263;201;SE;912482;1;10040;1;108;1;219.45;173.943834
2/01/2017;20172;201;PI;912523;1;10040;1;133;2;160;127.69
2/01/2017;9822;201;PB;912462;1;10040;1;109;10;150;123.926363
2/01/2017;9822;201;PB;913088;1;10040;1;109;2;270;213.848526
2/01/2017;35641;201;PE;912822;1;10040;1;9;2;290;209.735668
2/01/2017;31287;201;PI;912818;1;10040;1;28;4;267;207.361539
2/01/2017;31287;201;PI;912822;1;10040;1;28;3;267;206.837072
2/01/2017;30866;201;PI;912462;1;10040;1;143;6;147;123.901916
2/01/2017;30866;201;PI;912811;1;10040;1;143;4;276;227.597226
2/01/2017;20202;201;PI;912818;1;10040;1;133;4;270;213.236586
2/01/2017;31498;201;RN;97798;1;10041;1;59;2;559;435.819224
2/01/2017;35046;201;CE;912462;1;10040;1;17;14;143;123.521414
2/01/2017;14612;201;SE;912524;1;10040;1;161;6;198;152.201066
2/01/2017;14612;201;SE;97801;1;10040;1;161;2;206;162.467127
2/01/2017;14612;201;SE;913658;1;10040;3;161;2;256;203.186953
2/01/2017;14612;201;SE;913728;1;10040;3;161;1;278;222.792675
2/01/2017;29476;201;AL;97765;1;10041;3;91;4;634;509.825846
2/01/2017;22764;201;CE;7784;1;10041;3;17;6;365;298.395767
2/01/2017;30343;201;PB;912823;1;10040;1;11;8;396;305.576
2/01/2017;10444;201;AL;912462;1;10040;1;91;20;143.8;123.874248
2/01/2017;11982;201;CE;913619;1;10040;3;13;2;281;226.456999
2/01/2017;27901;201;PI;7787;1;10041;3;143;3;658;371.443084
2/01/2017;23549;201;AL;913600;1;10040;3;140;2;381.74;287.83
2/01/2017;24395;201;PE;97762;1;10040;1;123;2;350;270.094834
3/01/2017;12474;201;CE;97780;1;10041;3;17;4;460;356.964361
3/01/2017;12474;201;CE;912482;1;10040;1;17;4;220;175.458217
3/01/2017;12474;201;CE;912524;1;10040;1;17;1;192;152.584379
3/01/2017;37065;201;CE;912462;1;10040;1;17;8;145;123.538414
3/01/2017;37065;201;CE;912482;1;10040;1;17;4;220;175.458217
3/01/2017;37065;201;CE;912523;1;10040;1;17;8;145;123.822829
3/01/2017;13586;201;SE;912811;1;10040;1;161;2;276;225.276295
3/01/2017;15371;201;CE;912524;1;10040;1;13;12;192;152.584379
3/01/2017;15371;201;CE;912482;1;10040;1;13;6;224;175.492217
3/01/2017;15371;201;CE;912810;1;10040;1;13;12;219;181.609253
3/01/2017;15371;201;CE;97801;1;10040;1;13;12;200;163.419169
3/01/2017;11769;201;MA;912482;1;10040;1;96;4;225;173.892137
3/01/2017;4064;201;CE;97785;1;10042;3;13;2;407;315.771299
3/01/2017;4064;201;CE;912460;1;10042;1;13;2;305;221.363707
3/01/2017;4064;201;CE;7787;1;10041;3;13;2;626;522.99767
3/01/2017;4064;201;CE;912811;1;10040;1;13;4;270;227.569941
3/01/2017;4064;201;CE;97783;1;10042;3;13;2;336;250.484443
3/01/2017;4064;201;CE;912221;1;10042;3;13;2;352;277.907481
3/01/2017;4064;201;CE;97804;1;10041;3;13;2;403;341.29727
3/01/2017;4064;201;CE;912835;1;10040;1;13;4;254;213.396781
3/01/2017;4064;201;CE;912818;1;10040;1;13;4;254;207.357659
3/01/2017;16263;201;SE;912524;1;10040;1;108;1;189.05;151.751744
3/01/2017;4064;201;CE;912822;1;10040;1;13;2;254;209.054054
3/01/2017;4064;201;CE;912810;1;10040;1;13;2;215;181.575253
3/01/2017;4064;201;CE;97801;1;10040;1;13;4;196;163.385169
3/01/2017;4064;201;CE;912524;1;10040;1;13;4;189;152.558879
3/01/2017;4064;201;CE;97781;1;10042;3;13;2;265;225.431821
3/01/2017;4064;201;CE;912462;1;10040;1;13;4;144;123.529914
3/01/2017;4064;201;CE;912523;1;10040;1;13;2;144;123.814329
3/01/2017;7532;201;PB;912524;1;10040;1;25;30;150.98;150.978978
3/01/2017;7532;201;PB;97801;1;10040;1;25;20;162.27;162.271525
3/01/2017;13213;201;MA;912811;1;10040;1;94;2;270;227.65279
3/01/2017;13213;201;MA;912810;1;10040;1;94;2;230;181.874415
3/01/2017;11769;201;MA;912693;1;10040;1;96;2;225;177.739002
3/01/2017;11604;201;AL;912462;1;10040;1;91;24;147;123.901448
3/01/2017;31398;201;PE;912524;1;10040;1;5;8;198;153.031857
3/01/2017;4880;201;AL;912462;1;10040;1;91;12;147;123.901448
3/01/2017;4880;201;AL;912822;1;10040;1;91;4;260;209.703142
3/01/2017;4880;201;AL;97801;1;10040;1;91;2;200;164.108919
3/01/2017;4880;201;AL;912835;1;10040;1;91;1;262;213.469697
3/01/2017;31296;201;MA;13759;2;10043;42;96;2;560;482.331263
3/01/2017;193;201;PB;596;2;10043;1;10;2;1339.85;1177.058725
3/01/2017;5295;201;PB;912462;1;10040;1;11;20;143.8;123.873663
3/01/2017;23549;201;AL;912482;1;10040;1;140;2;224.8;172.009154
3/01/2017;2907;201;RN;7704;2;10043;1;42;2;1370;1079.209683
3/01/2017;13213;201;MA;912822;1;10040;1;94;4;260;209.570858
3/01/2017;20171;201;PI;912462;1;10040;1;133;4;158;127.673
3/01/2017;4238;201;RN;912829;1;10040;1;59;2;342;274.739118
3/01/2017;4238;201;RN;912523;1;10040;1;59;4;147;123.892796
3/01/2017;8703;201;RN;12805;1;10041;3;42;2;492;388.388281
3/01/2017;8703;201;RN;912462;1;10040;1;42;20;145;123.88347
3/01/2017;8703;201;RN;912482;1;10040;1;42;4;231;175.506834
4/01/2017;22031;201;AL;97783;1;10042;3;91;2;356;250.691619
4/01/2017;22031;201;AL;7784;1;10041;3;91;2;370;298.435
4/01/2017;12249;201;AL;912462;1;10040;1;91;1;69.1;122.65
4/01/2017;37105;201;CE;97801;1;10040;1;34;10;200;163.419169
4/01/2017;37105;201;CE;912462;1;10040;1;34;10;142;123.512914
4/01/2017;11562;201;MA;912524;1;10040;1;96;4;198;152.615591
4/01/2017;11562;201;MA;912462;1;10040;1;96;2;151;123.935716
4/01/2017;27522;201;PB;97801;1;10040;1;109;4;200;163.971525
4/01/2017;20172;201;PI;912523;1;10040;1;133;1;155;127.6475
4/01/2017;20172;201;PI;912524;1;10040;1;133;2;196;157.303013
4/01/2017;20172;201;PI;912482;1;10040;1;133;1;218;180.5328
4/01/2017;20172;201;PI;912462;1;10040;1;133;1;155;127.6475
4/01/2017;29616;201;PI;13517;10010;10028;39;133;2;20;14.040396
4/01/2017;8532;201;RN;912524;1;10040;1;42;7;198;152.800378
4/01/2017;8532;201;RN;912482;1;10040;1;42;6;231;175.506834
4/01/2017;8532;201;RN;912827;1;10040;1;42;1;321;254.49403
4/01/2017;10701;201;PI;7766;1;10041;3;143;2;485;391.451282
4/01/2017;8532;201;RN;912810;1;10040;1;42;6;226;177.401346
4/01/2017;8532;201;RN;912818;1;10040;1;42;2;267;210.301388
4/01/2017;8532;201;RN;97783;1;10042;3;42;1;354;250.674153
4/01/2017;32008;201;AL;7730;1;10040;2;140;2;256;211.538615
4/01/2017;20314;201;PI;7790;2;10043;1;133;2;695;569.1875
4/01/2017;5402;201;RN;12672;2;10043;1;42;2;1565;1265.052023
4/01/2017;29853;201;CE;912835;1;10040;1;146;4;294;213.35
4/01/2017;5210;201;PE;13857;1;10040;59;123;6;205;155.141336
4/01/2017;5210;201;PE;13869;1;10040;59;123;6;208;157.099148
4/01/2017;2446;201;PE;13016;1;10040;44;123;4;257;184.094215
4/01/2017;2446;201;PE;13865;1;10042;59;123;4;320;241.399396
4/01/2017;2446;201;PE;13863;1;10040;59;123;2;227;189.228598
4/01/2017;2446;201;PE;13866;1;10041;59;123;4;365;276.171428
4/01/2017;5210;201;PE;912462;1;10040;1;123;20;143.8;123.87494
4/01/2017;3592;201;AL;97801;1;10040;1;91;2;200;164.11
4/01/2017;3592;201;AL;912822;1;10040;1;91;1;260;209.7
4/01/2017;4047;201;RN;912462;1;10040;1;47;20;146;123.89197
4/01/2017;29500;201;PE;13348;10002;10034;39;131;1;5;1.720314
4/01/2017;20172;201;PI;912811;1;10040;1;133;1;275;234.320024
4/01/2017;7532;201;PB;913478;1;10040;1;25;4;414.65;414.645463
4/01/2017;26468;201;MA;912462;1;10040;1;96;2;151;123.935716
4/01/2017;26468;201;MA;912482;1;10040;1;96;1;231;173.943137
4/01/2017;27007;201;RN;912462;1;10040;1;127;2;147;123.90047
4/01/2017;7532;201;PB;12642;1;10041;1;25;2;236.75;236.750532
4/01/2017;32008;201;AL;7730;1;10040;2;140;2;256;211.538615
4/01/2017;31398;201;PE;912462;1;10040;1;5;20;143.8;123.87494
4/01/2017;29609;201;CE;12632;1;10040;1;30;2;540;356.34646
4/01/2017;4475;201;AL;912523;1;10040;1;91;2;143.8;123.872469
4/01/2017;14012;201;CE;912523;1;10040;1;13;2;147;123.839829
4/01/2017;30968;201;MA;97798;1;10041;1;95;2;600;437.829095
4/01/2017;12249;201;AL;912524;1;10040;1;91;4;192;151.896473
4/01/2017;12249;201;AL;912482;1;10040;1;91;4;227;180.414304
4/01/2017;12249;201;AL;97762;1;10040;1;91;3;345;271.0825
4/01/2017;12249;201;AL;7784;1;10041;3;91;1;356;298.316
4/01/2017;12249;201;AL;912693;1;10040;1;91;4;225;177.9125
4/01/2017;16168;201;PB;912462;1;10040;1;109;8;150;123.927145
4/01/2017;27901;201;PI;912462;1;10040;1;143;8;151;123.935916
4/01/2017;27901;201;PI;912811;1;10040;1;143;4;284;227.665226
4/01/2017;27901;201;PI;7790;2;10043;1;143;4;715;552.947979
4/01/2017;16683;201;PI;97798;1;10041;1;143;6;609;436.117574
4/01/2017;8612;201;PB;97780;1;10041;3;11;4;460;356.98
4/01/2017;34842;201;PI;912462;1;10040;1;143;4;151;123.935916
4/01/2017;8240;201;CE;7704;2;10043;1;33;2;1450;1080.05119
4/01/2017;8240;201;CE;7790;2;10043;1;33;2;740;538.23586
4/01/2017;27901;201;PI;7535;2;10043;11;143;4;650;468.422374
4/01/2017;2553;201;AL;912462;1;10040;1;91;20;143.8;123.8723
4/01/2017;2553;201;AL;912693;1;10040;1;91;4;227;177.9295
4/01/2017;4475;201;AL;912462;1;10040;1;91;20;143.8;123.8723
4/01/2017;4475;201;AL;912811;1;10040;1;91;3;280;227.178147
4/01/2017;12249;201;AL;912524;1;10040;1;91;2;192;150.264473
4/01/2017;12551;201;CE;97780;1;10041;3;99;4;481;357.142861
4/01/2017;12551;201;CE;912849;1;10040;1;99;2;299;234.570808
4/01/2017;14012;201;CE;912482;1;10040;1;13;2;231;175.551717
4/01/2017;14012;201;CE;912523;1;10040;1;13;1;147;123.839829
5/01/2017;2907;201;RN;7790;2;10043;1;42;4;670;533.899479
5/01/2017;7098;201;PE;97798;1;10041;1;7;4;590;437.526218
5/01/2017;5847;201;RN;7754;1;10040;1;42;1;353;314.917017
5/01/2017;21116;201;PI;912524;1;10040;1;133;2;195;157.294513
5/01/2017;6540;201;PB;912693;1;10040;1;109;4;230;178.106608
5/01/2017;29470;201;CE;912835;1;10040;1;80;2;300;213.787781
5/01/2017;3839;201;PE;912462;1;10040;1;4;20;149;123.91914
