DATA,CODCLI,CODATV1,ESTENT,CODPROD,CODEPTO,CODSEC,CODMARCA,CODUSUR,QT,PVENDA,VLCUSTOFIN
16/02/2017,27656,212,RN,912482,1,10040,1,42,4,224.8,175.454134
23/02/2017,28829,203,MA,912693,1,10040,1,154,28,212,177.126071
2/03/2017,10294,212,PI,912524,1,10040,1,28,2,202,154.992549
3/03/2017,10294,212,PI,912524,1,10040,1,28,4,202,154.992549
7/03/2017,11670,212,PE,13859,1,10041,59,4,2,460,271.649905
8/03/2017,10294,212,PI,912482,1,10040,1,28,2,237,177.361116
9/03/2017,20172,201,PI,912524,1,10040,1,133,2,212,157.401769
11/03/2017,6474,203,PB,912693,1,10040,1,11,100,212,180.924242
11/03/2017,6474,203,PB,912482,1,10040,1,11,20,212,177.22159
14/03/2017,6824,203,PB,912693,1,10040,1,11,50,212,180.924242
14/03/2017,10294,212,PI,912524,1,10040,1,28,4,202,154.992549
16/03/2017,12541,211,MA,912810,1,10040,1,182,10,212,184.851398
16/03/2017,12541,211,MA,912693,1,10040,1,182,50,212,179.951124
17/03/2017,5603,203,PB,912693,1,10040,1,109,8,212,180.924242
17/03/2017,5219,211,PE,912693,1,10040,1,123,16,212,180.601926
21/03/2017,10294,212,PI,912822,1,10040,1,28,4,272,213.354135
22/03/2017,38518,201,PI,97801,1,10040,1,133,4,212,172.428087
22/03/2017,11670,212,PE,912524,1,10040,1,4,6,198,154.620082
22/03/2017,11670,212,PE,912482,1,10040,1,4,4,230,177.147967
25/03/2017,12747,203,PE,912482,1,10040,1,1,6,212,176.994967
25/03/2017,12747,203,PE,912693,1,10040,1,1,20,212,180.601926
25/03/2017,7886,203,PI,912482,1,10040,1,28,40,212,177.148616
25/03/2017,7886,203,PI,912693,1,10040,1,28,16,212,181.1786
28/03/2017,10294,212,PI,12832,1,10041,1,28,2,510,368.087654
29/03/2017,14582,212,PB,912482,1,10040,1,10,16,224,175.701354
29/03/2017,14582,212,PB,912462,1,10040,1,10,12,148,125.869594
29/03/2017,6474,203,PB,912810,1,10040,1,11,8,212,185.320896
31/03/2017,9688,203,RN,912693,1,10040,1,42,50,212,181.312121
31/03/2017,9688,203,RN,912482,1,10040,1,42,50,212,176.812368
31/03/2017,28829,203,MA,912693,1,10040,1,154,16,212,179.475793
31/03/2017,8289,211,CE,912693,1,10040,1,13,19,212,181.128377
31/03/2017,42899,131,PB,912693,1,10040,1,10,3,212,179.078962
31/03/2017,6043,211,CE,912482,1,10040,1,13,20,212,177.074275
31/03/2017,6043,211,CE,912810,1,10040,1,13,4,212,184.787773
31/03/2017,8291,211,CE,912482,1,10040,1,13,13,212,177.074275
31/03/2017,8291,211,CE,912693,1,10040,1,13,10,212,181.128377
31/03/2017,8289,211,CE,912810,1,10040,1,13,4,212,184.787773
31/03/2017,8289,211,CE,912693,1,10040,1,13,1,212,181.128377
31/03/2017,8289,211,CE,912840,1,10040,1,13,4,212,182.298699
31/03/2017,8289,211,CE,912631,1,10040,1,13,8,212,174.704746
4/04/2017,27656,212,RN,12832,1,10041,1,42,4,488.8,359.009706
5/04/2017,6824,203,PB,912693,1,10040,1,11,50,212,181.272487
5/04/2017,6824,203,PB,912482,1,10040,1,11,50,212,177.235805
5/04/2017,11670,212,PE,912835,1,10040,1,4,2,266,217.240391
5/04/2017,11670,212,PE,912822,1,10040,1,4,4,259,213.146484
5/04/2017,11670,212,PE,912524,1,10040,1,4,6,192,154.778009
5/04/2017,11670,212,PE,912482,1,10040,1,4,6,230,177.238125
5/04/2017,11670,212,PE,912810,1,10040,1,4,2,230,184.718405
8/04/2017,27656,212,RN,912693,1,10040,1,42,2,222.68,181.402901
8/04/2017,6474,203,PB,912693,1,10040,1,11,100,212,181.272487
12/04/2017,7813,203,PI,912693,1,10040,1,28,20,212,181.266048
12/04/2017,7813,203,PI,912482,1,10040,1,28,20,212,177.231202
13/04/2017,14582,212,PB,912693,1,10040,1,10,12,215,181.297987
13/04/2017,14582,212,PB,912524,1,10040,1,10,4,184,155.561466
13/04/2017,14582,212,PB,912482,1,10040,1,10,24,215,177.261305
13/04/2017,14582,212,PB,912818,1,10040,1,10,4,249,210.50876
13/04/2017,14582,212,PB,912462,1,10040,1,10,6,144,126.224783
13/04/2017,3861,211,PB,912693,1,10040,1,11,34,212,181.272487
13/04/2017,3861,211,PB,912482,1,10040,1,11,36,212,177.235805
19/04/2017,12972,211,PI,912693,1,10040,1,28,4,212,181.266048
20/04/2017,12172,201,PE,13863,1,10040,59,36,4,212,189.13349
20/04/2017,6474,203,PB,912482,1,10040,1,11,20,212,177.235805
24/04/2017,28829,203,MA,912482,1,10040,1,154,32,212,161.406724
24/04/2017,28829,203,MA,912693,1,10040,1,154,30,212,140.687246
27/04/2017,5219,211,PE,912482,1,10040,1,123,6,212,158.576057
27/04/2017,12972,211,PI,912693,1,10040,1,28,8,212,181.266048
28/04/2017,11670,212,PE,912482,1,10040,1,4,3,230,158.729057
28/04/2017,11670,212,PE,97801,1,10040,1,4,1,203,147.851232
28/04/2017,11670,212,PE,912086,1,10041,1,4,4,556,422.686024
28/04/2017,4457,203,CE,912482,1,10040,1,34,30,212,157.69087
29/04/2017,6043,211,CE,912482,1,10040,1,13,8,212,157.69087
3/05/2017,5603,203,PB,912482,1,10040,1,109,10,212,184.262
9/05/2017,23507,212,SE,912811,1,10040,1,161,2,268,218.628007
10/05/2017,38234,101,PE,12651,1,10040,2,166,4,212,158.22
11/05/2017,11670,212,PE,912086,1,10041,1,4,4,580,480.318877
11/05/2017,11670,212,PE,912482,1,10040,1,4,8,233,184.440329
11/05/2017,11670,212,PE,97801,1,10040,1,4,1,211,174.0735
12/05/2017,38234,101,PE,12651,1,10040,2,166,2,212,158.22
17/05/2017,38234,101,PE,12651,1,10040,2,166,4,212,158.22
19/05/2017,28829,203,MA,912482,1,10040,1,154,32,212,182.459305
19/05/2017,28829,203,MA,912693,1,10040,1,154,22,212,178.335868
22/05/2017,23507,212,SE,912524,1,10040,1,198,2,200,161.880378
22/05/2017,23507,212,SE,912523,1,10040,1,198,2,155,131.427933
29/05/2017,11670,212,PE,912086,1,10041,1,4,4,578,480.300428
30/05/2017,38991,203,BA,14173,1,10040,14,203,7,212,173.166716
2/06/2017,13751,212,MA,912460,1,10042,1,174,4,348,235.030538
3/06/2017,10294,212,PI,912811,1,10040,1,28,4,275,215.305748
3/06/2017,10294,212,PI,912460,1,10042,1,28,2,359,243.681851
8/06/2017,23507,212,SE,912524,1,10040,1,198,4,200,161.880378
14/06/2017,14582,212,PB,912524,1,10040,1,10,4,191,157.521262
14/06/2017,14582,212,PB,912462,1,10040,1,10,6,150,126.911839
14/06/2017,14582,212,PB,912482,1,10040,1,10,24,224,179.366882
14/06/2017,14582,212,PB,912693,1,10040,1,10,12,224,182.157558
14/06/2017,14582,212,PB,912818,1,10040,1,10,4,259,209.181468
14/06/2017,10294,212,PI,912822,1,10040,1,28,2,270,209.57157
16/06/2017,4137,201,PE,13864,1,10040,59,36,4,212,154.529582
20/06/2017,28829,203,MA,912482,1,10040,1,154,21,212,177.505931
20/06/2017,28829,203,MA,912693,1,10040,1,154,16,212,178.335868
22/06/2017,23507,212,SE,912822,1,10040,1,198,4,277,212.554447
29/06/2017,32739,202,PB,13864,1,10040,59,148,8,212,186.21
30/06/2017,4137,201,PE,13864,1,10040,59,36,4,212,154.529582
7/07/2017,23507,212,SE,912818,1,10040,1,198,4,255,206.98
11/07/2017,11670,212,PE,912524,1,10040,1,4,5,199,160.18
11/07/2017,11670,212,PE,912462,1,10040,1,4,2,154,132.71
11/07/2017,11670,212,PE,912811,1,10040,1,4,4,268,216.35
15/07/2017,28829,203,MA,912482,1,10040,1,154,21,212,182.46
15/07/2017,28829,203,MA,912693,1,10040,1,154,8,212,186.7
17/07/2017,23507,212,SE,912524,1,10040,1,198,4,191,160.18
17/07/2017,23507,212,SE,912822,1,10040,1,198,4,259,212.3
18/07/2017,11670,212,PE,97798,1,10041,1,4,4,550,442.47
27/07/2017,11670,212,PE,912524,1,10040,1,4,4,199,160.18
27/07/2017,11670,212,PE,912462,1,10040,1,4,4,154,132.71
27/07/2017,11670,212,PE,912693,1,10040,1,4,4,233,186.7
27/07/2017,6927,212,PE,912524,1,10040,1,172,1,193,160.18
27/07/2017,29028,101,PE,912811,1,10040,1,178,2,212,216.35
28/07/2017,23507,212,SE,912462,1,10040,1,198,4,157,132.71
28/07/2017,11670,212,PE,912460,1,10042,1,4,2,359,246
31/07/2017,14582,212,PB,912524,1,10040,1,10,4,191,160.18
31/07/2017,14582,212,PB,912462,1,10040,1,10,12,150,132.71
31/07/2017,14582,212,PB,912482,1,10040,1,10,24,224,182.46
31/07/2017,14582,212,PB,912693,1,10040,1,10,12,224,186.7
31/07/2017,14582,212,PB,912818,1,10040,1,10,1,259,206.98
2/08/2017,6927,212,PE,14290,1,10040,59,172,2,288,213.72
4/08/2017,6927,212,PE,913770,1,10040,1,172,1,244,211.66
4/08/2017,11670,212,PE,912524,1,10040,1,4,12,199,160.18
7/08/2017,6927,212,PE,913770,1,10040,1,172,2,244,211.66
7/08/2017,13751,212,MA,912693,1,10040,1,174,2,225,186.7
7/08/2017,6927,212,PE,912631,1,10040,1,172,2,236,179.82
10/08/2017,11670,212,PE,912818,1,10040,1,4,2,270,206.98
11/08/2017,11670,212,PE,912816,1,10040,1,4,4,255,214.2
11/08/2017,11670,212,PE,912835,1,10040,1,4,2,270,224.08
14/08/2017,11670,212,PE,7784,1,10041,3,4,2,385,313.25
14/08/2017,6927,212,PE,913728,1,10040,3,172,1,252,211.62
15/08/2017,2285,202,PE,14227,1,10040,59,36,1,212,180.28
18/08/2017,11670,212,PE,7784,1,10041,3,4,1,385,313.25
21/08/2017,6927,212,PE,97801,1,10040,1,172,4,200,172.28
21/08/2017,6927,212,PE,912835,1,10040,1,172,4,265,224.08
22/08/2017,11670,212,PE,912086,1,10041,1,4,4,578,475.39
24/08/2017,50306,131,BA,14175,1,10040,13,212,2,277,196.49
24/08/2017,50295,131,BA,14217,1,10041,13,212,2,695,454.21
24/08/2017,50295,131,BA,13851,1,10041,59,212,2,540,319.64
24/08/2017,50314,131,BA,14182,1,10040,13,212,1,422,234.92
24/08/2017,50317,131,BA,14178,1,10040,13,212,2,360,226.93
25/08/2017,50276,131,BA,14179,1,10040,13,212,2,347,246.08
25/08/2017,50276,131,BA,12645,10002,10018,39,212,2,8,0.9
25/08/2017,48204,201,BA,14173,1,10040,14,212,2,213,174.3
25/08/2017,48204,201,BA,14194,1,10040,14,212,3,237,202.39
25/08/2017,48204,201,BA,14311,1,10040,80,212,2,213,147.03
25/08/2017,50382,131,BA,14194,1,10040,14,212,2,275,202.39
25/08/2017,50420,131,BA,14179,1,10040,13,212,2,324,246.08
25/08/2017,50420,131,BA,12645,10002,10018,39,212,2,10,0.9
26/08/2017,50466,131,BA,14324,1,10040,81,212,4,175,127.69
28/08/2017,50568,131,BA,14179,1,10040,13,212,2,324,246.08
28/08/2017,50363,131,SP,14196,1,10040,13,212,1,326,246.33
28/08/2017,50486,131,BA,12645,10002,10018,39,212,2,8,0.9
28/08/2017,50486,131,BA,14204,1,10041,13,212,2,543.5,406.9
28/08/2017,50379,131,BA,14202,1,10042,13,212,2,364,248.78
28/08/2017,50379,131,BA,12645,10002,10018,39,212,2,10,0.9
28/08/2017,50597,131,BA,14217,1,10041,13,212,2,743,454.21
28/08/2017,50600,131,BA,12645,10002,10018,39,212,2,10,0.9
28/08/2017,50605,131,BA,12645,10002,10018,39,212,4,8,0.9
28/08/2017,50594,131,BA,14178,1,10040,13,212,1,327,226.93
29/08/2017,11670,212,PE,912723,1,10041,1,4,4,649,563.43
29/08/2017,50684,131,BA,14358,10010,10028,39,212,4,33,21.5525
29/08/2017,50696,131,BA,14360,10010,10028,39,212,3,28,19.03
29/08/2017,50696,131,BA,13484,10002,10033,39,212,1,20,12.16
29/08/2017,50388,131,BA,14194,1,10040,14,212,4,274,202.39
29/08/2017,50388,131,BA,12645,10002,10018,39,212,4,10,0.9
29/08/2017,50625,131,BA,14211,1,10040,14,212,2,180,131.23
29/08/2017,50625,131,BA,12645,10002,10018,39,212,2,10,0.9
29/08/2017,50631,131,BA,14195,1,10040,13,212,4,303,194.92
29/08/2017,50631,131,BA,12645,10002,10018,39,212,4,10,0.9
29/08/2017,50637,131,BA,14194,1,10040,14,212,2,285,202.39
29/08/2017,50637,131,BA,12645,10002,10018,39,212,2,10,0.9
29/08/2017,50646,131,BA,14194,1,10040,14,212,4,266,202.39
29/08/2017,50646,131,BA,12645,10002,10018,39,212,4,10,0.9
29/08/2017,50651,131,BA,14182,1,10040,13,212,2,372,234.92
29/08/2017,50651,131,BA,12645,10002,10018,39,212,2,8,0.9
29/08/2017,50304,131,BA,14189,1,10040,13,212,2,457,323.81
29/08/2017,50629,131,BA,14180,1,10040,13,212,4,360,224.95
29/08/2017,50629,131,BA,12645,10002,10018,39,212,4,10,0.9
29/08/2017,50586,131,BA,14220,1,10041,13,212,2,880,628
29/08/2017,50561,131,BA,14182,1,10040,13,212,2,378,234.92
29/08/2017,50561,131,BA,12645,10002,10018,39,212,2,10,0.9
30/08/2017,50740,131,BA,13118,10002,10031,39,212,1,40,28.85
30/08/2017,50792,131,BA,14173,1,10040,14,212,2,239,174.3
30/08/2017,50808,131,BA,14184,1,10040,13,212,4,446,301.57
30/08/2017,50808,131,BA,12645,10002,10018,39,212,4,8,0.9
30/08/2017,50807,131,BA,14201,1,10041,13,212,4,661,416.34
30/08/2017,50807,131,BA,12645,10002,10018,39,212,4,10,0.9
31/08/2017,50827,131,BA,14360,10010,10028,39,212,9,26,19.805
31/08/2017,50827,131,BA,13484,10002,10033,39,212,3,16,11.77
31/08/2017,50827,131,BA,14194,1,10040,14,212,4,249,202.39
31/08/2017,50295,131,BA,12645,10002,10018,39,212,4,7.5,0.9
31/08/2017,39946,203,BA,14194,1,10040,14,204,8,212,195.863329
1/09/2017,50940,131,BA,14217,1,10041,13,212,4,693,454.21
1/09/2017,50940,131,BA,12645,10002,10018,39,212,4,10,0.9
2/09/2017,51056,131,BA,14195,1,10040,13,212,2,275,211.9
2/09/2017,51056,131,BA,12645,10002,10018,39,212,2,10,0.9
2/09/2017,51004,131,BA,12645,10002,10018,39,212,4,10,0.9
2/09/2017,51004,131,BA,14189,1,10040,13,212,3,457,337.13
2/09/2017,51046,131,BA,12645,10002,10018,39,212,4,10,0.9
4/09/2017,23507,212,SE,912816,1,10040,1,198,4,258,214.2
4/09/2017,51113,131,BA,12645,10002,10018,39,212,4,10,0.9
4/09/2017,51113,131,BA,14177,1,10040,13,212,4,390,260.61
4/09/2017,51125,131,BA,12645,10002,10018,39,212,2,10,0.9
4/09/2017,51125,131,BA,14194,1,10040,14,212,2,257,202.39
4/09/2017,51064,131,BA,12645,10002,10018,39,212,2,10,0.9
4/09/2017,51075,131,BA,12645,10002,10018,39,212,2,10,0.9
5/09/2017,51219,131,BA,12645,10002,10018,39,212,2,10,0.9
5/09/2017,51219,131,BA,14173,1,10040,14,212,2,247,174.3
5/09/2017,51218,131,BA,12645,10002,10018,39,212,2,10,0.9
5/09/2017,51218,131,BA,14195,1,10040,13,212,2,275,215.485
5/09/2017,51208,131,BA,12645,10002,10018,39,212,2,8,0.9
5/09/2017,51208,131,BA,14200,1,10041,13,212,2,821,566.93
5/09/2017,51182,131,BA,12645,10002,10018,39,212,2,10,0.9
5/09/2017,51182,131,BA,14220,1,10041,13,212,2,697,473.58
6/09/2017,51274,131,BA,12645,10002,10018,39,212,2,10,0.9
6/09/2017,51274,131,BA,14182,1,10040,13,212,2,383,234.92
6/09/2017,6927,212,PE,13846,1,10040,59,172,2,249,179.96
6/09/2017,51324,131,BA,14178,1,10040,13,212,2,340,226.627778
6/09/2017,51324,131,BA,12645,10002,10018,39,212,2,10,0.9
6/09/2017,51296,131,BA,14211,1,10040,14,212,4,185,131.23
6/09/2017,51296,131,BA,12645,10002,10018,39,212,4,10,0.9
6/09/2017,6927,212,PE,13846,1,10040,59,172,2,249,179.96
6/09/2017,49889,131,BA,12645,10002,10018,39,212,4,8,0.9
6/09/2017,49889,131,BA,14182,1,10040,13,212,4,372,234.92
8/09/2017,51348,131,BA,12645,10002,10018,39,212,2,10,0.9
8/09/2017,51348,131,BA,14028,1,10040,59,212,2,306,201.84
8/09/2017,51345,131,BA,12645,10002,10018,39,212,4,8,0.9
8/09/2017,51345,131,BA,14196,1,10040,13,212,4,379,246.33
8/09/2017,51402,101,BA,12645,10002,10018,39,212,2,10,0.9
8/09/2017,51402,101,BA,14179,1,10040,13,212,2,337,246.08
8/09/2017,51400,131,BA,12645,10002,10018,39,212,4,8,0.9
8/09/2017,51400,131,BA,14211,1,10040,14,212,4,185,131.23
9/09/2017,51448,131,BA,12645,10002,10018,39,212,4,10,0.9
9/09/2017,51448,131,BA,14173,1,10040,14,212,4,257,174.3
9/09/2017,51435,131,BA,12645,10002,10018,39,212,3,10,0.9
11/09/2017,51561,131,BA,14173,1,10040,14,212,1,247,174.3
11/09/2017,51539,131,BA,12645,10002,10018,39,212,4,10,0.9
11/09/2017,51539,131,BA,14187,1,10040,13,212,4,411,273.79
12/09/2017,11670,212,PE,912524,1,10040,1,4,4,199,160.180408
12/09/2017,11670,212,PE,912462,1,10040,1,4,2,154,132.710673
12/09/2017,11670,212,PE,912482,1,10040,1,4,4,233,182.459009
12/09/2017,51623,131,BA,12645,10002,10018,39,212,2,10,0.9
13/09/2017,9538,202,PE,912878,1,10040,1,43,2,212,180.820827
13/09/2017,30008,201,PE,912878,1,10040,1,43,4,212,180.820827
13/09/2017,51695,131,BA,12645,10002,10018,39,212,4,5,0.9
13/09/2017,51695,131,BA,14182,1,10040,13,212,4,372,242.205
13/09/2017,51730,131,BA,14186,1,10040,13,212,4,475,262.26
13/09/2017,51697,131,BA,12645,10002,10018,39,212,4,8,0.9
13/09/2017,51697,131,BA,14173,1,10040,14,212,4,239,174.3
14/09/2017,51754,131,BA,14181,1,10040,13,212,4,317,228.91
14/09/2017,51777,131,BA,14311,1,10040,80,212,1,200,147.03
14/09/2017,51817,131,BA,12645,10002,10018,39,212,2,10,0.9
14/09/2017,51817,131,BA,14178,1,10040,13,212,2,317,226.616445
14/09/2017,51758,131,BA,12645,10002,10018,39,212,4,8,0.9
14/09/2017,51758,131,BA,14194,1,10040,14,212,4,274,200.588621
15/09/2017,51855,131,BA,12645,10002,10018,39,212,2,10,0.9
15/09/2017,51855,131,BA,14178,1,10040,13,212,2,340,226.616445
15/09/2017,51685,131,BA,14360,10010,10028,39,212,4,26,18.845
15/09/2017,51685,131,BA,14407,10002,10033,39,212,1,21,11.43
15/09/2017,51890,131,BA,14311,1,10040,80,212,1,220,147.03
15/09/2017,51722,131,BA,14186,1,10040,13,212,2,475,262.26
15/09/2017,51722,131,BA,12645,10002,10018,39,212,2,10,0.9
15/09/2017,51722,131,BA,14360,10010,10028,39,212,4.5,28,19.03
15/09/2017,51889,131,BA,14173,1,10040,14,212,2,250,174.3
16/09/2017,51930,131,BA,14182,1,10040,13,212,2,399,242.205
16/09/2017,51984,131,BA,14173,1,10040,14,212,2,239,174.3
16/09/2017,51963,131,BA,12645,10002,10018,39,212,2,10,0.9
16/09/2017,51976,131,BA,14311,1,10040,80,212,2,190,147.03
16/09/2017,51937,131,BA,14177,1,10040,13,212,4,375,253.443333
16/09/2017,51937,131,BA,12645,10002,10018,39,212,4,8,0.9
16/09/2017,51936,131,BA,14204,1,10041,13,212,2,535,406.9
16/09/2017,51930,131,BA,12645,10002,10018,39,212,2,8,0.9
16/09/2017,51926,131,BA,14202,1,10042,13,212,2,340,249.3025
18/09/2017,52021,131,BA,12645,10002,10018,39,212,1,10,0.9
18/09/2017,52021,131,BA,14200,1,10041,13,212,2,846,569.4125
19/09/2017,52016,131,BA,14426,10002,10033,39,212,1,18,10.8
19/09/2017,52016,131,BA,14360,10010,10028,39,212,4,28,19.03
19/09/2017,52064,131,BA,14501,10002,10033,39,212,1,22,10.32
19/09/2017,52064,131,BA,12944,10002,10033,39,212,1,25,9.3425
19/09/2017,52064,131,BA,14352,10010,10028,39,212,4,35,22.9875
19/09/2017,52087,131,BA,12645,10002,10018,39,212,2,10,0.9
19/09/2017,52087,131,BA,14184,1,10040,13,212,2,473,301.57
20/09/2017,52174,131,BA,14311,1,10040,80,212,2,190,147.03
21/09/2017,52281,131,BA,14198,1,10042,13,212,2,508,387.945
21/09/2017,52285,131,BA,14443,1,10040,14,212,5,275,196.62
21/09/2017,52285,131,BA,12645,10002,10018,39,212,4,10,0.9
22/09/2017,52373,131,BA,12645,10002,10018,39,212,4,8,0.9
22/09/2017,52373,131,BA,14195,1,10040,13,212,4,286,217.8775
22/09/2017,52375,101,BA,14443,1,10040,14,212,2,254,196.62
22/09/2017,52326,131,BA,12645,10002,10018,39,212,4,10,0.9
22/09/2017,52326,131,BA,14195,1,10040,13,212,4,275,215.485
23/09/2017,52422,131,BA,14443,1,10040,14,212,2,262,196.62
23/09/2017,52422,131,BA,12645,10002,10018,39,212,2,10,0.9
23/09/2017,52403,131,BA,14470,1,10040,81,212,2,223,167.65
23/09/2017,52457,131,BA,14194,1,10040,14,212,2,266,200.588621
25/09/2017,52472,131,BA,14202,1,10042,13,212,2,350,250.674375
25/09/2017,6927,212,PE,912693,1,10040,1,172,1,226,186.296347
25/09/2017,6927,212,PE,912524,1,10040,1,172,1,193,160.180408
25/09/2017,52496,131,BA,12645,10002,10018,39,212,4,10,0.9
25/09/2017,52496,131,BA,14028,1,10040,59,212,4,300,201.84
25/09/2017,52454,131,BA,14439,1,10040,81,212,4,223,167.65
25/09/2017,52501,131,BA,14470,1,10040,81,212,4,217,167.65
26/09/2017,52624,131,BA,12645,10002,10018,39,212,4,8,0.9
26/09/2017,52624,131,BA,14179,1,10040,13,212,4,324,246.331667
26/09/2017,52621,131,BA,14311,1,10040,80,212,4,190,147.03
26/09/2017,52560,131,BA,12645,10002,10018,39,212,4,8,0.9
26/09/2017,52560,131,BA,14178,1,10040,13,212,4,317,226.601334
27/09/2017,52107,131,BA,13118,10002,10031,39,212,1,149,72.25
27/09/2017,52107,131,BA,13044,10002,10031,39,212,1,79,39.1
27/09/2017,11670,212,PE,13013,1,10040,44,4,4,270,220.489286
27/09/2017,11670,212,PE,912524,1,10040,1,4,4,199,160.180408
27/09/2017,11670,212,PE,912462,1,10040,1,4,2,154,132.710673
27/09/2017,52657,131,BA,12645,10002,10018,39,212,2,10,0.9
28/09/2017,51697,131,BA,14177,1,10040,13,212,2,390,252.248889
29/09/2017,52790,131,BA,12645,10002,10018,39,212,2,10,0.9
29/09/2017,52790,131,BA,14442,1,10040,81,212,2,225,172.12
29/09/2017,52798,131,BA,14194,1,10040,14,212,2,266,200.588621
29/09/2017,52838,131,BA,14211,1,10040,14,212,2,185,141.503846
29/09/2017,52840,131,BA,12645,10002,10018,39,212,4,10,0.9
29/09/2017,52840,131,BA,14192,1,10041,14,212,4,748,535.01
29/09/2017,52838,131,BA,14434,1,10040,14,212,1,189,141.97
30/09/2017,52876,131,BA,12645,10002,10018,39,212,2,10,0.9
30/09/2017,52909,131,BA,12645,10002,10018,39,212,2,10,0.9
30/09/2017,52909,131,BA,14311,1,10040,80,212,2,190,147.03
30/09/2017,52887,131,BA,12645,10002,10018,39,212,2,10,0.9
30/09/2017,52887,131,BA,14473,1,10040,13,212,2,390,299.91
30/09/2017,11434,101,PE,12946,10002,10033,39,212,1,56,29.75
30/09/2017,5603,203,PB,912482,1,10040,1,109,20,212,182.457479
30/09/2017,5542,203,PB,912482,1,10040,1,109,20,212,182.457479
30/09/2017,5542,203,PB,912693,1,10040,1,109,8,212,186.703551
30/09/2017,52916,131,BA,12645,10002,10018,39,212,4,10,0.9
30/09/2017,52916,131,BA,14311,1,10040,80,212,4,190,147.03
