9/02/2017;5100;103;CE;7704;2;10043;1;263;6;1400;1079.624851
10/02/2017;9287;103;AL;12684;10002;10018;39;140;2;10;0.678387
10/02/2017;9287;103;AL;912865;1;10040;1;140;2;237.5;153.167993
10/02/2017;15761;103;MA;912816;1;10040;1;95;4;287;207.966234
10/02/2017;25023;103;SE;596;2;10043;1;108;2;1550;1178.847987
10/02/2017;25023;103;SE;13123;10006;10013;84;108;1;45;25.154658
10/02/2017;25023;103;SE;13055;10006;10011;77;108;1;110;73.423697
10/02/2017;2559;103;AL;13106;2;10043;45;141;2;1240;1108.982
11/02/2017;5780;103;AL;13911;2;10043;13;141;2;760;631.75845
11/02/2017;33205;103;RN;7790;2;10043;1;127;1;685;528.203695
11/02/2017;37867;103;AL;13972;2;10043;13;141;4;1480;1210.102857
13/02/2017;3383;103;AL;13911;2;10043;13;141;2;760;631.75845
13/02/2017;4531;103;AL;13911;2;10043;13;15;2;800;637.186983
13/02/2017;9067;103;CE;7559;2;10043;1;33;2;1350;1111.133408
13/02/2017;6549;103;CE;7790;2;10043;1;17;8;665;536.90098
13/02/2017;16597;103;PI;7704;2;10043;1;28;1;1396;1086.001378
13/02/2017;11455;103;RN;7790;2;10043;1;59;2;690;534.068695
13/02/2017;7245;103;PB;97785;1;10042;3;11;16;420;315.88
14/02/2017;3565;103;AL;912460;1;10042;1;141;2;355;226.164219
14/02/2017;1464;103;PE;4916;2;10043;1;6;4;1370;976.753431
15/02/2017;30327;103;MA;12671;2;10043;1;174;2;1380;1129.362716
15/02/2017;30327;103;MA;7704;2;10043;1;174;2;1340;1079.105842
15/02/2017;11296;103;SE;7704;2;10043;1;108;4;1300;1078.529461
15/02/2017;33205;103;RN;12674;2;10043;1;127;2;1400;1206.399792
16/02/2017;16597;103;PI;7704;2;10043;1;28;1;1396;1086.001378
16/02/2017;6151;103;PE;7559;2;10043;1;7;2;1500;1112.484783
16/02/2017;3383;103;AL;13971;2;10043;14;141;2;1350;1142.875
16/02/2017;41000;103;PE;13971;2;10043;14;181;2;1380;1140.533589
16/02/2017;4604;103;CE;12672;2;10043;1;17;4;1500;1264.499535
16/02/2017;4604;103;CE;7559;2;10043;1;17;2;1400;1111.539833
16/02/2017;4604;103;CE;7793;1;10041;1;17;4;560;462.091958
16/02/2017;33205;103;RN;7704;2;10043;1;127;4;1300;1078.715848
16/02/2017;4723;103;AL;912221;1;10042;3;15;2;400;278.31731
16/02/2017;11296;103;SE;13958;2;10043;13;108;2;1600;1308.211883
16/02/2017;25023;103;SE;13110;2;10043;26;108;2;1390;1193.32748
16/02/2017;25023;103;SE;596;2;10043;1;108;2;1400;1177.572987
16/02/2017;14387;103;AL;912524;1;10040;1;15;2;192;155.134153
17/02/2017;41001;103;CE;7704;2;10043;1;263;4;1340;1079.114851
17/02/2017;14387;103;AL;7704;2;10043;1;15;4;1300;1077.455224
17/02/2017;15982;103;CE;912462;1;10040;1;17;4;155;124.558275
17/02/2017;15982;103;CE;7535;2;10043;11;17;2;650;469.013558
17/02/2017;15982;103;CE;12871;10006;10013;36;17;5;20;13.046857
17/02/2017;15925;103;CE;7790;2;10043;1;17;2;700;537.19848
17/02/2017;15925;103;CE;97781;1;10042;3;17;2;284;226.931077
17/02/2017;8229;103;PE;7559;2;10043;1;55;12;1520;1099.734783
17/02/2017;11455;103;RN;912482;1;10040;1;59;10;224;175.447334
18/02/2017;4604;103;CE;7704;2;10043;1;17;4;1300;1078.774851
18/02/2017;4604;103;CE;3992;2;10043;1;17;4;1250;976.43678
18/02/2017;29331;103;CE;7790;2;10043;1;263;4;670;504.417197
18/02/2017;22204;103;CE;912462;1;10040;1;132;2;164;124.44751
18/02/2017;10184;103;CE;12095;2;10043;1;17;2;1350;993.474811
18/02/2017;14387;103;AL;12671;2;10043;1;15;4;1330;1128.937716
18/02/2017;23560;103;AL;13957;2;10043;60;31;4;1300;1074.048457
18/02/2017;23560;103;AL;12672;2;10043;1;31;2;1500;1264.313333
18/02/2017;23560;103;AL;912723;1;10041;1;31;4;630;536.48613
20/02/2017;4983;103;CE;7602;1;10041;2;33;4;428;300.338281
20/02/2017;25123;103;PI;912524;1;10040;1;172;18;199;151.601937
20/02/2017;6737;103;AL;596;2;10043;1;141;4;1520;1178.61862
20/02/2017;6737;103;AL;13055;10006;10011;77;141;2;105;76.022681
20/02/2017;14387;103;AL;97798;1;10041;1;15;4;580;435.734185
21/02/2017;26488;103;SE;13957;2;10043;60;108;2;1340;1083.584421
21/02/2017;26488;103;SE;7559;2;10043;1;108;2;1400;1111.638042
21/02/2017;4531;103;AL;7559;2;10043;1;15;2;1400;1128.399792
21/02/2017;33205;103;RN;13688;10006;10011;8;127;1;300;203.056989
22/02/2017;4983;103;CE;7559;2;10043;1;33;8;1300;1110.691962
22/02/2017;4983;103;CE;7559;2;10043;1;33;4;1300;1110.691962
22/02/2017;4983;103;CE;596;2;10043;1;33;2;1370;1177.318008
22/02/2017;4983;103;CE;7704;2;10043;1;33;2;1270;1078.519851
22/02/2017;4983;103;CE;13055;10006;10011;77;33;2;110;76.276427
22/02/2017;4983;103;CE;13123;10006;10013;84;33;2;50;22.476513
22/02/2017;30701;103;SE;12672;2;10043;1;108;8;1600;1265.349523
22/02/2017;9067;103;CE;912524;1;10040;1;33;4;222;152.46
22/02/2017;9067;103;CE;12684;10002;10018;39;33;4;7;0.524091
22/02/2017;38066;103;CE;7787;1;10041;3;263;1;650;523.20167
22/02/2017;4983;103;CE;7559;2;10043;1;33;8;1300;1110.691962
22/02/2017;4983;103;CE;913149;1;10041;1;33;2;760;496.818564
22/02/2017;32882;103;CE;7704;2;10043;1;17;5;1300;1078.774851
22/02/2017;14387;103;AL;97783;1;10042;3;15;4;343;252.0366
22/02/2017;4983;103;CE;7559;2;10043;1;33;8;1300;1110.691962
23/02/2017;14387;103;AL;7704;2;10043;1;15;6;1300;1077.455224
23/02/2017;6778;103;CE;7559;2;10043;1;33;10;1370;1111.286962
23/02/2017;6778;103;CE;596;2;10043;1;33;4;1400;1177.573008
23/02/2017;6778;103;CE;7704;2;10043;1;33;4;1289;1078.681351
23/02/2017;6778;103;CE;3992;2;10043;1;33;4;1200;976.01178
23/02/2017;6778;103;CE;13054;10006;10011;77;33;6;88;69.57647
23/02/2017;6778;103;CE;13055;10006;10011;77;33;6;95;76.148927
23/02/2017;2808;103;PE;912462;1;10040;1;6;3;164;124.487243
23/02/2017;14387;103;AL;12463;1;10041;1;15;2;761;467.46926
23/02/2017;33205;103;RN;13692;10006;10011;8;127;1;180;135.032898
23/02/2017;33205;103;RN;13638;2;10043;26;59;2;780;673.925679
24/02/2017;9067;103;CE;7790;2;10043;1;33;14;665;537.221261
24/02/2017;16597;103;PI;12671;2;10043;1;28;4;1462;1134.527141
24/02/2017;11455;103;RN;912693;1;10040;1;59;4;231;181.419333
24/02/2017;4161;103;CE;7704;2;10043;1;33;10;1246.9;1078.323501
24/02/2017;4161;103;CE;7559;2;10043;1;33;10;1305;1110.734462
24/02/2017;4161;103;CE;912811;1;10040;1;33;4;290;222.808252
24/02/2017;24837;103;SE;7559;2;10043;1;108;4;1400;1111.634783
24/02/2017;24837;103;SE;12672;2;10043;1;108;2;1600;1265.349523
24/02/2017;4723;103;AL;912462;1;10040;1;15;4;160;125.458529
24/02/2017;13496;103;CE;7704;2;10043;1;263;2;1400;1079.624851
24/02/2017;1464;103;PE;912482;1;10040;1;6;2;240;175.077036
24/02/2017;4065;103;CE;12672;2;10043;1;33;8;1500;1264.499535
24/02/2017;10379;103;CE;3992;2;10043;1;17;2;1250;976.43678
24/02/2017;2868;103;CE;7795;2;10043;1;33;10;1300;1023.049875
24/02/2017;6782;103;PE;7559;2;10043;1;1;24;1295;1110.742283
24/02/2017;6782;103;PE;12672;2;10043;1;1;26;1405;1263.692152
24/02/2017;35498;103;CE;7559;2;10043;1;263;8;1400;1111.541962
24/02/2017;6782;103;PE;7559;2;10043;1;1;6;1295;1110.742283
24/02/2017;6782;103;PE;12672;2;10043;1;1;4;1405;1263.692152
25/02/2017;11455;103;RN;97780;1;10041;3;59;4;470;362.831459
1/03/2017;23329;103;MA;7704;2;10043;1;174;8;1300;1078.765842
1/03/2017;14003;103;SE;13055;10006;10011;77;156;10;100;76.459811
1/03/2017;11296;103;SE;7559;2;10043;1;156;4;1475;1112.272283
1/03/2017;11296;103;SE;7704;2;10043;1;156;2;1396;1079.585873
1/03/2017;37867;103;AL;13105;2;10043;26;141;8;1380;1179.305425
2/03/2017;5780;103;AL;13971;2;10043;14;141;2;1350;1142.875
2/03/2017;41578;103;MA;912086;1;10041;1;174;4;551;461.785555
2/03/2017;11640;103;MA;97785;1;10042;3;184;2;423;322.153657
2/03/2017;3565;103;AL;13911;2;10043;13;141;2;760;631.75845
2/03/2017;11338;103;SE;12672;2;10043;1;156;4;1596;1265.315523
3/03/2017;14387;103;AL;7769;1;10041;3;15;4;580;424.93
3/03/2017;14387;103;AL;912086;1;10041;1;15;4;540;461.692055
3/03/2017;14387;103;AL;97804;1;10041;3;15;4;410;348.112625
3/03/2017;1611;103;PE;912524;1;10040;1;6;2;225;153.2625
3/03/2017;8273;103;PE;7559;2;10043;1;1;26;1300;1110.784783
3/03/2017;8273;103;PE;12672;2;10043;1;1;16;1500;1264.499652
3/03/2017;14387;103;AL;912482;1;10040;1;15;2;224;177.343999
3/03/2017;14387;103;AL;912835;1;10040;1;15;2;260;216.828604
3/03/2017;8273;103;PE;596;2;10043;1;1;11;1300;1165.672987
3/03/2017;8273;103;PE;596;2;10043;1;1;9;1300;1165.672987
3/03/2017;2013;103;AL;7704;2;10043;1;91;2;1440;1078.65
3/03/2017;16597;103;PI;7790;2;10043;1;28;2;660;502.398623
3/03/2017;4531;103;AL;12672;2;10043;1;15;2;1550;1264.738333
4/03/2017;14387;103;AL;7704;2;10043;1;15;4;1300;1078.064664
4/03/2017;11455;103;RN;912482;1;10040;1;59;4;231;175.503501
4/03/2017;14003;103;SE;12645;10002;10018;39;158;2;10;0.54898
4/03/2017;28249;103;CE;97782;1;10042;3;183;2;320;240.93
6/03/2017;8537;103;PI;7704;2;10043;1;28;2;1480;1080.384288
6/03/2017;14387;103;AL;7704;2;10043;1;15;4;1300;1078.064664
6/03/2017;16597;103;PI;7790;2;10043;1;28;4;660;502.398623
6/03/2017;16597;103;PI;7704;2;10043;1;28;4;1396;1079.670288
6/03/2017;5780;103;AL;912460;1;10042;1;141;4;350;226.121719
6/03/2017;4983;103;CE;7559;2;10043;1;33;2;1326;1110.917822
6/03/2017;8537;103;PI;12640;2;10043;1;28;2;1392;1076.038639
6/03/2017;8537;103;PI;13054;10006;10011;77;28;2;95;67.988508
6/03/2017;8537;103;PI;13125;10006;10013;84;28;2;34;18.708047
6/03/2017;31963;103;CE;912460;1;10042;1;263;2;350;226.023327
6/03/2017;11296;103;SE;7704;2;10043;1;156;2;1396;1079.585873
6/03/2017;14233;103;SE;97798;1;10041;1;156;2;741;445.71793
