6/01/2017;22822;131;CE;912524;1;10040;1;132;1;302;152.459765
12/01/2017;9203;101;CE;912524;1;10040;1;33;2;302;150.952379
13/01/2017;28274;302;AL;912215;1;10040;1;91;2;265;174.3225
14/01/2017;28411;203;MA;912827;1;10040;1;174;4;302;254.502528
23/01/2017;28274;302;AL;912815;1;10040;1;91;2;350;273.368255
24/01/2017;3861;211;PB;912827;1;10040;1;11;4;302;254.502528
25/01/2017;7436;202;PI;7589;1;10040;2;28;6;302;284.683271
30/01/2017;12255;202;MA;912811;1;10040;1;170;1;302;224.868797
7/02/2017;28274;302;AL;12093;1;10041;1;91;4;500;216.23
17/02/2017;28274;302;AL;912523;1;10040;1;91;1;154;126.415509
17/02/2017;28274;302;AL;913619;1;10040;3;91;2;269;228.499286
23/02/2017;28274;302;AL;913619;1;10040;3;91;2;300;228.762786
4/03/2017;28274;302;AL;912811;1;10040;1;91;4;259;217.709168
4/03/2017;28274;302;AL;912482;1;10040;1;91;3;219;177.301499
4/03/2017;28274;302;AL;912693;1;10040;1;91;2;219;181.381515
4/03/2017;28274;302;AL;912462;1;10040;1;91;4;146;125.869073
4/03/2017;28274;302;AL;912523;1;10040;1;91;4;146;126.347509
4/03/2017;28274;302;AL;912088;1;10041;1;91;2;443;348.393125
6/03/2017;31390;211;CE;912827;1;10040;1;13;2;302;259.311011
27/03/2017;42755;131;RN;912822;1;10040;1;164;2;302;205.02
29/03/2017;32253;131;RN;913770;1;10040;1;164;2;302;221.43
29/03/2017;9918;202;RN;913963;1;10040;1;59;2;302;241.36693
31/03/2017;42986;131;RN;912818;1;10040;1;164;4;302;208.03
27/04/2017;28274;302;AL;12854;1;10041;3;91;2;575;499.7675
12/05/2017;44746;203;BA;14202;1;10042;13;180;4;302;260.67558
12/05/2017;44846;131;PI;912822;1;10040;1;145;2;302;212.766961
12/05/2017;44745;203;BA;14202;1;10042;13;180;8;302;260.67558
23/05/2017;16263;201;SE;12057;1;10040;3;158;2;302;109.517
23/05/2017;16263;201;SE;12057;1;10040;3;158;2;302;109.517
24/05/2017;22858;203;SE;912822;1;10040;1;108;2;302;210.44
27/05/2017;22858;203;SE;912822;1;10040;1;108;2;302;213.007
29/05/2017;28274;302;AL;912815;1;10040;1;91;2;360;289.9
30/05/2017;45699;131;MA;912818;1;10040;1;179;1;302;208.371209
30/05/2017;45699;131;MA;912818;1;10040;1;179;1;302;208.371209
31/05/2017;38623;131;SE;912822;1;10040;1;158;1;302;213.007
3/06/2017;22204;103;CE;912822;1;10040;1;132;4;302;209.100588
5/06/2017;28820;131;MA;912818;1;10040;1;179;2;302;201.955605
6/06/2017;24195;131;CE;913658;1;10040;3;132;1;302;204.835289
10/06/2017;22858;203;SE;912822;1;10040;1;108;2;302;212.815
13/06/2017;16263;201;SE;913770;1;10040;1;158;2;302;212.127
16/06/2017;42898;131;PB;912524;1;10040;1;10;2;302;159.803325
19/06/2017;40318;203;BA;14202;1;10042;13;203;4;302;260.67558
20/06/2017;16263;201;SE;12057;1;10040;3;158;2;302;109.517
21/06/2017;20037;101;CE;912818;1;10040;1;132;2;302;202.506497
27/06/2017;47050;131;PB;912818;1;10040;1;109;4;302;209.546968
28/06/2017;16263;201;SE;913770;1;10040;1;158;2;302;212.127
29/06/2017;32008;201;AL;913658;1;10040;3;140;2;302;210.244032
29/06/2017;44333;203;BA;14202;1;10042;13;203;8;302;260.67558
3/07/2017;32008;201;AL;913658;1;10040;3;140;2;302;213.23
4/07/2017;28274;302;AL;912482;1;10040;1;91;4;233;182.46
5/07/2017;45687;202;BA;14202;1;10042;13;204;2;302;258.10858
12/07/2017;28274;302;AL;913770;1;10040;1;91;4;270;211.66
24/07/2017;48477;203;BA;14202;1;10042;13;204;2;302;258.10858
25/07/2017;48204;201;BA;14202;1;10042;13;180;4;302;258.10858
25/07/2017;48200;201;BA;14202;1;10042;13;180;4;302;258.10858
25/07/2017;20037;101;CE;912818;1;10040;1;132;4;302;206.98
25/07/2017;48202;201;BA;14202;1;10042;13;180;4;302;258.10858
25/07/2017;48203;201;BA;14202;1;10042;13;180;4;302;258.10858
28/07/2017;28274;302;AL;12831;1;10040;1;91;2;475;393.87
28/07/2017;48844;131;CE;912822;1;10040;1;132;2;302;212.3
28/07/2017;32008;201;AL;913658;1;10040;3;140;2;302;213.23
31/07/2017;37767;101;CE;912818;1;10040;1;132;2;302;206.98
9/08/2017;28274;302;AL;913619;1;10040;3;91;1;296;237.7
10/08/2017;49581;131;MA;912818;1;10040;1;179;2;302;206.98
10/08/2017;28274;302;AL;912462;1;10040;1;91;2;157;132.71
15/08/2017;10342;101;AL;913658;1;10040;3;140;2;302;213.23
16/08/2017;28274;302;AL;912462;1;10040;1;91;2;157;132.71
16/08/2017;28274;302;AL;912811;1;10040;1;91;2;268;216.35
18/08/2017;28274;302;AL;912524;1;10040;1;91;2;199;160.18
21/08/2017;16263;201;SE;913770;1;10040;1;158;2;302;211.66
22/08/2017;47244;202;BA;14202;1;10042;13;204;4;302;248.784922
