DATA,CODCLI,CODATV1,ESTENT,CODPROD,CODEPTO,CODSEC,CODMARCA,CODUSUR,QT,PVENDA,VLCUSTOFIN
5/01/2017,4489,203,MA,912811,1,10040,1,95,20,265,227.61029
5/01/2017,4489,203,MA,912086,1,10041,1,95,4,524,452.5932
5/01/2017,1068,203,PE,97803,1,10041,1,43,8,460,375.56257
5/01/2017,5078,203,PB,912462,1,10040,1,11,10,143.8,123.873663
5/01/2017,5078,203,PB,912835,1,10040,1,11,2,260,213.45
5/01/2017,5078,203,PB,97801,1,10040,1,11,4,198,163.656298
5/01/2017,9144,203,RN,7794,1,10040,1,42,1,370,320.113458
5/01/2017,14385,203,SE,912086,1,10041,1,108,4,550,452.814319
5/01/2017,4396,203,CE,3992,2,10043,1,34,4,1200,976.01
5/01/2017,4555,203,PE,13608,1,10040,44,36,4,330,239.769367
6/01/2017,7217,203,PI,912482,1,10040,1,27,4,211.95,174.737925
6/01/2017,2563,203,PE,13860,1,10040,59,123,8,175,130.31866
6/01/2017,2567,203,SE,912462,1,10040,1,161,30,139,122.924105
6/01/2017,2567,203,SE,912524,1,10040,1,161,16,189,152.124566
6/01/2017,2567,203,SE,912482,1,10040,1,161,20,219,173.911139
6/01/2017,2567,203,SE,97801,1,10040,1,161,20,196,162.382127
6/01/2017,2567,203,SE,912693,1,10040,1,161,20,219,178.046513
6/01/2017,2567,203,SE,97780,1,10041,3,161,8,450,356.894066
6/01/2017,4396,203,CE,912878,1,10040,1,34,3,205,167.115272
6/01/2017,9757,203,PE,12805,1,10041,3,36,3,480,388.285869
6/01/2017,5398,203,PE,7784,1,10041,3,123,2,370,298.432166
6/01/2017,5398,203,PE,912524,1,10040,1,123,6,195,153.006357
6/01/2017,5398,203,PE,912460,1,10042,1,123,2,315,221.448348
6/01/2017,1069,203,PE,912462,1,10040,1,7,40,143.8,123.87494
6/01/2017,1069,203,PE,7559,2,10043,1,7,1,1418,1111.787783
6/01/2017,7054,203,CE,912482,1,10040,1,34,3,224,173.588217
6/01/2017,7520,203,PI,7704,2,10043,1,28,6,1330,1085.440378
6/01/2017,192,203,SE,7559,2,10043,1,161,2,1379.98,1111.663418
6/01/2017,5821,203,CE,912482,1,10040,1,99,2,224,173.588217
6/01/2017,3077,203,PE,97801,1,10040,1,4,4,195,163.87697
6/01/2017,3077,203,PE,912462,1,10040,1,4,6,143.8,123.87494
6/01/2017,3077,203,PE,912693,1,10040,1,4,1,215,178.079926
6/01/2017,2563,203,PE,97801,1,10040,1,123,12,210,164.00447
6/01/2017,2563,203,PE,12651,1,10040,2,123,12,205,169.623435
6/01/2017,2563,203,PE,13862,1,10041,59,123,4,385,224.40348
6/01/2017,2563,203,PE,97781,1,10042,3,123,4,258,225.373091
6/01/2017,2563,203,PE,97782,1,10042,3,123,4,259,230.473758
6/01/2017,2563,203,PE,7784,1,10041,3,123,4,370,298.432166
6/01/2017,2563,203,PE,97783,1,10042,3,123,4,350,254.677741
6/01/2017,2563,203,PE,97785,1,10042,3,123,4,421,315.89064
6/01/2017,2563,203,PE,97780,1,10041,3,123,8,450,356.892905
6/01/2017,2563,203,PE,13759,2,10043,42,123,4,540,434.082505
6/01/2017,2563,203,PE,13864,1,10040,59,123,12,210,163.535952
6/01/2017,8237,203,RN,912835,1,10040,1,42,4,198,212.091744
6/01/2017,8237,203,RN,912482,1,10040,1,42,3,231,175.506834
6/01/2017,8237,203,RN,912524,1,10040,1,42,1,198,152.800378
6/01/2017,8237,203,RN,912462,1,10040,1,42,20,144,123.87497
6/01/2017,2680,203,PE,97781,1,10042,3,36,6,270,225.475091
6/01/2017,2563,203,PE,912816,1,10040,1,123,12,240,203.96114
6/01/2017,2563,203,PE,13863,1,10040,59,123,12,230,189.254098
6/01/2017,2563,203,PE,12820,1,10041,3,123,8,550,452.803143
6/01/2017,7928,203,RN,912524,1,10040,1,42,10,192,152.749378
6/01/2017,7928,203,RN,97762,1,10040,1,42,4,343,271.058986
6/01/2017,7928,203,RN,97783,1,10042,3,42,2,343,250.580653
6/01/2017,7928,203,RN,97781,1,10042,3,42,5,265,225.432159
6/01/2017,9836,203,PE,912523,1,10040,1,4,9,148,123.916656
6/01/2017,9836,203,PE,912462,1,10040,1,4,12,148,123.91064
6/01/2017,9836,203,PE,912482,1,10040,1,4,10,225,173.912499
6/01/2017,9836,203,PE,97801,1,10040,1,4,4,220,164.08947
6/01/2017,9836,203,PE,912693,1,10040,1,4,2,220,178.122426
6/01/2017,9836,203,PE,912524,1,10040,1,4,4,198,153.031857
6/01/2017,192,203,SE,12671,2,10043,1,161,6,1284.24,1121.509829
6/01/2017,192,203,SE,12672,2,10043,1,161,10,1438.79,1263.979238
6/01/2017,192,203,SE,7559,2,10043,1,161,20,1379.98,1111.663418
6/01/2017,1069,203,PE,97782,1,10042,3,7,4,275,231.6975
6/01/2017,6480,203,CE,912849,1,10040,1,13,2,299,234.570808
6/01/2017,4010,203,CE,912524,1,10040,1,17,12,185,152.524879
6/01/2017,4010,203,CE,97801,1,10040,1,17,11,190,163.334169
6/01/2017,4010,203,CE,912822,1,10040,1,17,6,250,209.020054
6/01/2017,4010,203,CE,912818,1,10040,1,17,7,250,207.323659
6/01/2017,4010,203,CE,912811,1,10040,1,17,6,260,227.484941
7/01/2017,172,203,PE,13860,1,10040,59,25,16,130.32,133.867607
7/01/2017,172,203,PE,13857,1,10040,59,25,38,153.4,159.048687
7/01/2017,172,203,PE,13846,1,10040,59,25,20,168.91,168.128054
7/01/2017,172,203,PE,13864,1,10040,59,25,16,161.75,166.508091
7/01/2017,172,203,PE,13869,1,10040,59,25,34,155.33,158.411841
7/01/2017,172,203,PE,13850,1,10042,59,25,20,195.82,196.46487
7/01/2017,172,203,PE,13848,1,10040,59,25,20,166.63,163.563288
7/01/2017,172,203,PE,13847,1,10040,59,25,20,178.78,176.930376
7/01/2017,172,203,PE,13856,1,10040,59,25,2,197.33,197.598002
7/01/2017,172,203,PE,13849,1,10040,59,25,20,201.12,197.730014
7/01/2017,172,203,PE,13852,1,10041,59,25,20,244.33,243.16587
7/01/2017,172,203,PE,13866,1,10041,59,25,24,273.07,273.793451
7/01/2017,172,203,PE,13867,1,10041,59,25,8,279.17,276.722987
7/01/2017,172,203,PE,13853,1,10041,59,25,20,372.34,367.880349
7/01/2017,172,203,PE,13851,1,10041,59,25,40,312.8,310.382616
7/01/2017,8421,203,RN,912723,1,10041,1,42,4,595,533.692892
7/01/2017,8421,203,RN,912819,1,10040,1,42,2,347,258.177953
7/01/2017,7886,203,PI,7782,1,10042,3,28,4,289,231.818428
7/01/2017,3678,203,PE,912818,1,10040,1,36,2,265,213.711886
7/01/2017,25526,203,RN,97783,1,10042,3,127,4,336,250.521153
7/01/2017,5806,203,PE,13855,1,10041,59,43,4,389,290.265244
7/01/2017,5806,203,PE,13854,1,10041,59,43,4,430,322.445
7/01/2017,5806,203,PE,13864,1,10040,59,43,8,216,163.586952
7/01/2017,5806,203,PE,13869,1,10040,59,43,8,208,157.099148
7/01/2017,5806,203,PE,13866,1,10041,59,43,8,365,276.171428
7/01/2017,7217,203,PI,97762,1,10040,1,27,3,304.71,270.708532
9/01/2017,7584,203,PE,912462,1,10040,1,36,30,139,123.25034
9/01/2017,7584,203,PE,912482,1,10040,1,36,4,225,173.912499
9/01/2017,7584,203,PE,97801,1,10040,1,36,3,200,163.91947
9/01/2017,7584,203,PE,97780,1,10041,3,36,4,470,357.062905
9/01/2017,27010,203,CE,7790,2,10043,1,33,6,670,537.64086
9/01/2017,2232,203,PE,7559,2,10043,1,7,2,1420,1111.804783
9/01/2017,2232,203,PE,7704,2,10043,1,7,1,1330,1079.025507
9/01/2017,13503,203,MA,912462,1,10040,1,174,30,143.8,123.874516
9/01/2017,13503,203,MA,912850,1,10040,1,174,4,320,259.362037
9/01/2017,13503,203,MA,912818,1,10040,1,174,10,259,208.821692
9/01/2017,13503,203,MA,912693,1,10040,1,174,10,220,177.696502
9/01/2017,12901,203,CE,912462,1,10040,1,13,2,147,123.555414
9/01/2017,12901,203,CE,912482,1,10040,1,13,1,224,175.492217
9/01/2017,12901,203,CE,97801,1,10040,1,13,2,200,163.419169
9/01/2017,12901,203,CE,913658,1,10040,3,13,4,249,203.120988
9/01/2017,12901,203,CE,912816,1,10040,1,13,6,249,204.038401
9/01/2017,12901,203,CE,912835,1,10040,1,13,2,260,213.447781
9/01/2017,12901,203,CE,913619,1,10040,3,13,2,304,226.652499
9/01/2017,27010,203,CE,912524,1,10040,1,33,10,188,152.550379
9/01/2017,27010,203,CE,12805,1,10041,3,33,8,452,388.046458
9/01/2017,5806,203,PE,13856,1,10040,59,43,8,264,199.574989
9/01/2017,5686,203,AL,912693,1,10040,1,91,20,220,177.870652
9/01/2017,5686,203,AL,912462,1,10040,1,91,20,143.8,123.874248
9/01/2017,7903,203,PI,596,2,10043,1,28,2,1470,1178.865205
9/01/2017,7903,203,PI,13123,10006,10013,84,28,2,30,20.210319
9/01/2017,7903,203,PI,13055,10006,10011,77,28,3,100,71.700053
9/01/2017,2035,203,PE,912524,1,10040,1,7,2,189,153.153145
9/01/2017,2035,203,PE,912823,1,10040,1,7,2,376,305.406
9/01/2017,4753,203,CE,912482,1,10040,1,80,10,224,175.492217
9/01/2017,4753,203,CE,912816,1,10040,1,80,10,249,204.038401
9/01/2017,23251,203,PE,912816,1,10040,1,4,8,260,204.13114
9/01/2017,9941,203,CE,7790,2,10043,1,262,4,720,538.06586
9/01/2017,2680,203,PE,7746,1,10040,2,36,1,590,415.71275
9/01/2017,2035,203,PE,912523,1,10040,1,7,2,147,123.916797
9/01/2017,3209,203,AL,97762,1,10040,1,91,4,356,271.176
9/01/2017,3209,203,AL,912460,1,10042,1,91,2,321,221.498577
9/01/2017,2035,203,PE,912816,1,10040,1,7,8,249,204.03764
9/01/2017,3209,203,AL,97785,1,10042,3,91,2,415,315.8375
9/01/2017,1069,203,PE,97803,1,10041,1,7,12,465,375.6025
9/01/2017,3205,203,PE,912524,1,10040,1,123,12,195,153.006357
9/01/2017,3205,203,PE,912693,1,10040,1,123,12,223,178.147926
9/01/2017,8481,203,RN,7704,2,10043,1,42,2,1370,1079.209683
9/01/2017,12467,203,SE,12671,2,10043,1,108,1,673.51,1110.593789
9/01/2017,12467,203,SE,12671,2,10043,1,108,1,1433,1110.593789
9/01/2017,12901,203,CE,913151,1,10041,1,13,1,854,498.834
9/01/2017,7217,203,PI,912523,1,10040,1,27,4,139.38,123.836707
9/01/2017,4489,203,MA,912835,1,10040,1,95,4,252,213.372201
9/01/2017,4489,203,MA,912848,1,10040,1,95,4,364,301.131605
9/01/2017,24894,203,PE,912462,1,10040,1,5,60,143.8,123.87494
9/01/2017,2604,203,AL,596,2,10043,1,15,2,1446,1178.374118
9/01/2017,5686,203,AL,912816,1,10040,1,91,3,256,204.096285
9/01/2017,2604,203,AL,7704,2,10043,1,15,2,1320,1077.372501
9/01/2017,2604,203,AL,7559,2,10043,1,15,2,1360,1111.294783
9/01/2017,2680,203,PE,7746,1,10040,2,36,1,590,415.71275
9/01/2017,172,203,PE,12803,1,10040,2,25,1,273.12,273.12
9/01/2017,1069,203,PE,97780,1,10041,3,7,8,455,356.935405
